5,10,0.001,100
1,43
2,15
3,20
13,9
16,9
17,43
25,14
27,39
29,20,43
32,14
34,20,39
35,9
36,43
39,14
40,43
41,20,39
43,9,14
46,20,43
51,20
53,9
54,43
56,14,20
60,14
63,39
65,14
66,39
72,20
75,39
76,39
81,14
82,9
88,14,43
89,43
90,14,20
93,20
97,39
98,20,39
101,39
103,43
105,43
107,43
109,14,20
115,9
117,20
118,9
121,14
125,39
129,43
134,9
139,9
140,14
142,9
144,39
145,9
147,43
151,20
152,9,14
155,20
158,43
166,43
167,43
171,20
173,14
175,9
176,20
177,9
179,43
181,9
183,9,43
184,43
187,39
188,14,43
191,14
192,9
194,20
196,14
197,9,39
199,43
202,9,39,43
205,39
209,39
210,9
213,14,43
214,9,39
215,39
216,14,20,39
219,39
220,9
222,39
223,39
225,20,43
228,14
230,14
231,9
234,14
236,39
237,43
242,9
243,43
244,43
246,9
250,20
251,39
254,14
260,20
261,39
262,43
265,14
268,9
270,9
275,9
282,39
283,14
285,20
286,14,20
291,39
293,20
294,9
296,20
298,20
302,14
303,39
304,9
305,14,43
306,9
308,20
310,9,43
314,9
315,14
316,9
317,43
318,39
319,9,20
320,39
321,9
322,20,43
323,39
324,43
326,9
331,14,39
337,14,39
340,20
341,9
342,9
350,43
353,9
355,39
357,39
359,14
360,20
363,43
364,39
367,43
368,14
369,14
370,9
373,14
374,20
375,9
377,43
378,9
384,43
386,14
389,9
390,43
391,20
395,20
398,20
401,14
405,39
409,9
411,20
413,43
414,9
416,9
417,14,43
419,14
420,10
422,20,43
423,9
424,39
425,14
428,14
430,14
431,39
434,43
437,14
438,39
441,43
442,9
448,9
451,9
452,9
453,14
454,9,20
460,39
461,39
462,14
464,20
465,9
466,39
467,39,43
470,9
472,10
474,9
477,9
480,20
490,14
492,29
493,14
494,20
495,20
496,43
509,43
512,14
514,14
518,43
520,43
523,43
527,6
529,26
530,6
533,43
536,6
538,43
541,6
542,26
543,38
551,38
554,48
560,14
561,6
564,14
565,26
566,14
568,14
569,38
570,6,13,43
572,14,26
575,14
577,26,43
579,43
581,38,43
587,43
590,6
592,6,38
593,6,14
594,38
597,6
600,38,43
602,14
603,38
604,6,14
606,38
615,14,43
620,6,26,43
621,38
625,38
630,38
632,38
635,26
637,38
638,6
653,43
654,6,38,43
656,14
659,6,38
660,43
661,38
665,26,43
666,38
667,43
669,43
674,14
675,43
677,43
681,38
682,38,43
683,14
684,38
686,43
689,6,26,43
692,6,43
694,6,38
695,43
696,6
700,6
701,43
707,14
708,26
712,43
713,14
716,26
725,38
726,26,43
731,6
733,43
734,14
735,6,14
737,26,43
738,14
739,38
740,43
742,38
750,26
752,38
759,10
765,43
766,26
767,43
771,6
774,26,38
775,38
779,26,38
787,14
789,26
791,38,43
793,43
794,6,14
796,38,43
797,43
803,6
804,38
805,26
806,6,43
808,38
809,26
811,14,38
812,6
813,14,43
817,38,43
822,6
826,6,38
828,26,38
831,14
832,6
834,14
837,6
840,38
844,14,38
845,43
846,38
848,43
849,14,43
850,43
853,43
857,6
860,14
862,43
863,43
864,26
865,43
869,43
873,6
875,43
877,26,38,43
879,38,43
881,43
891,6,38
892,6,26
893,14
895,14
896,14
901,6
902,26
903,38
906,14
907,6
910,14
916,26
917,38
919,43
921,6,43
925,43
930,43
931,6,43
932,6
933,26
934,26
937,26
939,43
944,6
952,43
956,38
958,14
966,6,26
968,14,38,43
973,14
975,43
976,38
978,6
980,38
984,26
985,6,38
986,14,26
987,14
993,6
995,38
997,38
998,6
1000,6,38
1016,12
1022,12
1023,12
1034,23
1035,23
1041,2,12
1042,12
1044,34,40
1045,34
1046,2,34
1047,12
1050,12
1051,40
1054,12,40
1057,34
1058,34
1061,34
1064,23
1068,34
1072,40
1073,23,40
1075,34
1076,2,40
1078,40
1079,34
1085,2
1086,40
1091,34,40
1092,12,34
1095,2
1097,23
1098,34
1099,2
1101,12
1102,2
1104,23,34
1112,12
1113,2
1116,23
1118,2
1119,34
1120,12
1121,40
1125,2,34
1126,34
1127,23
1128,2
1133,23
1135,2,12
1140,2
1153,2
1154,34
1158,12
1160,2,40
1161,40
1164,2
1165,23
1167,2
1181,40
1182,2
1184,40
1186,12,40
1188,34
1189,34
1195,12
1199,40
1202,2
1204,23
1206,34,40
1209,12
1211,16,34
1212,2
1217,12
1221,2
1226,12
1227,12
1229,12
1232,34
1233,23,40
1234,12
1235,40
1240,12
1242,23
1243,2,12,40
1249,12
1254,34
1256,12,40
1257,2
1262,2
1263,12
1265,2,34,40
1268,34
1269,40
1270,12
1271,34
1272,40
1274,12
1277,23
1278,2,12
1279,2
1280,31
1281,23
1282,34
1284,2
1285,34,40
1286,12
1287,34
1288,2
1291,2
1294,23
1296,12,23
1297,34,40
1298,2,12,23
1299,12
1300,34
1306,12
1309,40
1313,23,40
1314,12
1318,29,30,34
1319,34
1323,40
1325,2
1326,23,40
1327,2,34,40
1333,12
1336,40
1339,12
1340,40
1345,12,40
1350,12
1351,34
1352,40
1353,23
1356,12
1358,2,12
1359,34
1364,12
1365,2,40
1367,12,34
1374,2,23
1378,34,40
1387,23
1393,40
1394,2,40
1396,34
1397,12,40
1399,2,12
1400,40
1403,2
1404,2,23
1406,12
1407,2
1408,23,34
1411,32
1417,23
1419,23,40
1421,23
1426,40
1427,12
1429,2,34
1431,2
1433,23
1436,34
1437,23
1439,2
1441,2,23
1442,23
1444,12
1446,12,23
1448,2
1452,40
1453,12,40
1454,40
1456,40
1457,34,40
1459,23
1461,12,40
1465,12
1469,40
1470,2,12
1471,40
1474,23
1476,40
1483,12
1484,2
1493,34
1496,2,23
1497,2
1499,12
1503,34
1510,32
1523,4
1527,45
1528,16,45
1529,4
1531,45
1534,4,21
1538,4,21
1541,4
1545,21
1551,4,45
1552,32
1553,16
1554,16
1556,45
1557,21
1559,16,45
1564,4
1565,4
1566,21
1569,45
1571,32
1573,4,21,45
1574,32
1575,16
1578,45
1579,4
1580,32,45
1581,32
1582,21
1584,45
1586,21
1593,4
1596,21
1597,4,16
1598,32,45
1599,16,21
1602,21
1603,32
1604,4
1607,45
1609,16
1612,45
1613,16,21
1619,32
1620,45
1632,45
1634,32
1639,32
1640,32
1643,45
1644,4,21
1649,21
1656,45
1658,16,45
1659,4
1661,45
1662,21
1664,32
1665,16
1666,21
1670,45
1671,32
1676,21
1677,4
1678,4,45
1680,16
1681,21
1684,32
1687,4
1691,16
1694,4
1699,45
1703,32
1704,45
1705,32
1706,21,32
1707,4
1708,4,16
1710,45
1712,4
1713,32
1715,16,32
1716,16
1724,4,16
1729,16,21
1734,32
1736,21
1737,16
1739,32
1741,16
1742,21
1743,16,21
1746,45
1747,16
1749,45
1751,32
1752,4,32
1753,21,32
1754,32
1756,4,45
1757,4
1762,4,16
1763,16
1765,45
1766,4
1767,4
1777,4,16
1782,45
1783,4
1787,16
1789,4
1792,45
1793,16,21
1799,4,16,21
1805,16,45
1806,32
1807,45
1811,32
1812,21,45
1813,16
1814,4
1816,4
1818,16
1819,32
1820,16,32
1822,32
1826,21
1829,32
1830,32
1833,21
1840,21
1841,4
1842,32
1844,16
1847,45
1848,32
1849,45
1855,32
1857,45
1858,45
1862,45
1864,21
1865,32,45
1866,21
1867,21,45
1869,4
1870,4
1872,16
1877,21
1879,32
1880,16
1881,32
1882,32
1883,21
1884,21
1885,4
1886,21
1889,16
1891,21
1893,45
1895,16,32
1896,16
1898,21
1900,21
1901,21
1902,4,45
1905,16,32
1906,16
1909,16
1911,45
1918,21
1921,21,45
1922,45
1924,32,45
1925,4
1928,4
1930,32
1932,21
1936,45
1943,45
1946,45
1949,45
1951,32
1953,32
1955,16
1958,4
1966,45
1969,16
1974,16
1975,32
1977,32
1980,16,21
1981,45
1982,32
1984,16
1985,4
1986,4
1989,21
1991,16
1992,21
1993,16
1996,21
1998,21,32
2021,45
2026,38
2027,45
2031,26
2034,26
2047,15
2048,15
2049,15
2050,15
2051,7,26
2053,15
2054,15
2056,26
2061,7,15,45
2062,45
2063,38
2065,38
2073,7,15
2074,26
2076,7,15
2077,7
2079,45
2083,7,45
2084,7,45
2085,45
2089,45
2092,38
2097,38
2098,38
2100,45
2105,7
2109,45
2112,45
2114,26
2115,45
2117,26
2118,7
2119,38
2124,26
2126,26
2127,7
2129,15
2132,7
2133,15
2135,7,38
2139,7,26
2141,7,15
2142,26
2143,15,45
2146,45
2147,7
2148,15
2155,15,45
2156,26
2158,26,45
2159,7
2160,38
2166,15
2167,45
2169,26
2174,15
2175,7
2176,15
2177,7,45
2181,7
2184,7
2187,38
2188,45
2189,45
2190,7,38
2192,7
2193,45
2194,38
2197,15
2202,15,45
2204,15,38
2206,26
2209,7
2210,7
2211,7
2215,15
2216,45
2217,7
2218,26,38,45
2222,7,45
2225,38,45
2228,45
2232,38
2235,26,45
2239,7,15
2246,26
2248,45
2252,45
2255,38
2257,38
2269,26
2271,26
2272,45
2277,38,45
2279,38,45
2283,26
2284,26
2285,26
2286,15
2288,15,45
2289,45
2293,38
2296,7
2298,7,15
2300,45
2303,45
2304,7
2305,15
2306,45
2307,38
2308,26
2310,26,45
2311,45
2313,38,45
2317,38
2320,45
2322,13
2326,15
2331,15
2341,26
2342,15
2343,7
2344,7
2347,45
2348,7
2351,15,38
2352,45
2356,15
2357,45
2358,7
2359,26
2360,7
2361,26
2363,15
2367,7,26,45
2369,45
2370,15
2373,7
2375,38
2378,15
2381,15
2383,45
2391,7,38
2392,38
2393,45
2396,7,26
2399,15
2401,45
2402,38
2403,7
2406,7
2407,38,45
2409,38
2411,7
2412,15
2413,7,38,45
2415,15
2422,38,45
2425,45
2427,38
2428,45
2430,26
2432,15
2434,26
2435,15
2437,7
2440,15
2441,26
2442,26
2444,15,45
2446,38
2448,26
2452,15,45
2454,38
2455,15
2456,7
2459,38,45
2462,45
2463,15
2464,38
2466,26
2467,7,26
2468,45
2469,45
2473,7,15
2475,26
2478,26
2479,45
2480,45
2482,26
2483,26
2488,38
2491,7,15
2493,38
2496,15
2497,45
2499,15
2501,15,45
2503,26
2516,26
2518,26
2519,26
2523,39
2524,4
2528,6,39
2531,6
2533,6
2537,12,40
2539,40
2543,26
2548,26,39
2551,12
2554,6
2555,40
2556,40
2558,40
2559,12
2564,40
2574,40
2575,6,26
2579,12
2580,40
2585,6
2586,6
2588,39
2590,39
2594,6,26
2595,6
2596,6
2600,6
2601,40
2603,12
2605,40
2608,12
2610,39
2614,39
2618,6,40
2625,40
2628,6,40
2629,39
2630,6
2631,6
2633,26
2637,40
2644,6,12
2646,39
2648,6
2650,26
2652,31
2654,12
2656,26
2657,40
2659,40
2664,12,26
2665,39
2668,6
2669,6
2680,6
2685,12
2688,39
2689,39
2690,12
2691,6
2693,12
2695,26,40
2698,26
2699,6
2701,40
2703,40
2707,26,40
2711,40
2712,6
2716,6,12
2724,40
2725,39
2731,12
2732,26
2733,39
2735,6,12
2738,40
2740,6
2744,39
