272,40,50,60
273,0,20,30,50,70
274,10,20,40,50,80
275,10,30,40,60,70
276,0,17,30,60
277,10,20
278,10,60
279,10
280,10,70
283,81
284,1,11
285,51
286,31,71
287,21
288,31,81
289,11,21,51
290,11,31
291,11,21,41,51
292,11,51,61,65
293,11,41,51,81
294,21,51,81
295,1,11,41,51
296,31,41,61
297,1,31,81
298,1,11,31,51,61
299,11,21,31,33,61,71,81
300,1,11,41,51,61
301,35,71,81
302,11
303,1,11
304,51
307,30,52
308,2
309,13,22,42
310,2,81
312,22,72,82
313,12,42,62,72
315,12,82
316,32,52
317,2,12,72,96
318,32,52,82
319,2,22,42,72
320,52,62,82
321,12,22,62
322,2,72,82
323,2,42
324,62,72
325,12,22,52,72,82
326,62,72
329,2
332,83
334,22
335,83
336,42
337,3,73
338,22,33,53
340,23,33
341,3,63
342,3,13,33,53,63,73,83
343,13,23
344,63
345,13,23,33,63,73
346,43,53
347,3,33,43,63,73
348,13,23,43,73,83
349,3,13,23,33,53,63,83
350,3,13,23,33,53,63,73,83
351,3,23,63,73
353,3
355,63
359,84
360,54
361,84
363,14,44,64,74,84
364,4,44
365,4,84
366,14,44,54,84
367,14,24,34,74
368,14,24,64,74
369,14,74
370,4,44,54,74
371,4,24,44
372,44
373,14,44,64,84
374,4,14,24,34,64,74
375,4,14,34,74
376,14,24,34,44
377,34
378,74
379,44
380,65
381,84
382,45
385,45
386,5,25,65
387,15,75
389,15,35,75
390,15,65,75,85
391,5,55
392,75,85
393,5,15,25,55
394,5,15,55,65
395,15,45
396,5,74,75,85
397,5,15,25,45,55,58,65,85
398,45,65,85,97
399,15,25,45,65,85
400,15,25,35,45,55,65,75,85
401,21,25,36,45,55,75,85
402,25,55
403,55,65,75
405,47
407,29,46
410,36
411,21
413,46
414,46,56
415,46,76,86
416,66
417,61,66,76,86
418,46
419,6,16,26,36,46,66,76
420,46,56,71,74,76,86
421,6,36,46,66,76
422,16,36
423,16,46,66,76,86
424,16,26,36,46,86
425,6,16,36,46,56,66,76,86
426,16,26,66
428,6
432,37
433,16,87
434,67,74
435,47
436,17,37,57
437,7,87
438,17,47,56,57,67
440,7,27,57,67,77
441,17,27,47
442,47,67
443,57
444,17,27,37,87
445,27
446,27,57,67
447,7,17,27,47,61,87
448,17,27,77,87
449,7,17,27,37,40,47,57,67,77
450,17,27,37,67
451,17,47,67
452,7,47
454,27
455,77
456,58,72
457,27,87
458,18
460,18
462,51
463,48,88
464,28,38
465,18,78
466,18,38,88
467,8,28
468,8,18,28,48,58,68,88
469,18,28,68,78
470,7,38,58,68
471,8,18,28,38,68,78,88
472,28,48,68,88,93
473,18,28,38,58,68,88
474,8,28,38,78,88
475,8,18,28,48,88
476,48,68
477,38,68,78
479,88
480,69
481,59
482,79
483,69
485,19,37,59
486,79,89
487,58
488,49,59,69
489,69,79
490,9,49,89
491,9,29,39,48,69,89
492,39,49,69
493,19,59,79
494,9,19,29,39,79
495,19,29,39,48,79,89
496,19,39,69,79,89
497,9,27,69,89
498,19,29,59,69,89
499,9,19,39,49,69
500,19,29,39,59,89
501,39,89
503,39
504,89
506,60
510,70,90
511,20,80
512,90
513,0,69
514,0,30,40,70
516,10,80,90
517,0,10,20,70,80,90
518,0
519,20,30,50,80
520,40,60,80,84
521,10,30,60,80,90
522,0,10,20,50,60,80,90
523,30,50,70,80,90
524,0,30,40,60,80
525,0,80
526,10,30
527,21
528,20
529,10
530,21,71,80
532,61
534,21
535,41,58,61,91
536,21,91
537,11,51,91
538,21
539,1,21
540,31,81,91
541,1,81
542,1,21,31,51,61
543,31,61,81
544,31,51,61,71,81
545,11,21,51,61,81
546,1,11,31,41,51,61,91
547,1,11,21,31,51
548,21,31,61,81,91
549,1,21,31,51,81
550,1,11,21,91
551,21,91
552,31,32,71
554,61
557,12
558,22
559,2
560,12,42
561,2
562,52
563,32,92
564,42,52
565,42,92
566,32,62
567,12,32,42,62
568,12,22,42,62
569,22,32,62,72,92
570,8,12,22,32,62,72,82
571,2,12,42,52,82,92
572,2,12
573,12,52,62,72,82,89
574,12,22,52,61,62,72,82,92
575,12,42,72
577,22,63,82
578,62
580,82
581,13,33
583,62
584,73
585,23
586,23,43,53,63,73
588,53,73,78
589,43,93
590,33,53
591,3,13,53,83
592,13,73,93
593,3,33,83,93
594,23,33,53,83
595,3,23,33,43,83
596,13,23,33,83
597,13,33,53,63,73,83,93
598,3,33,53,73,83,93
599,3,13,23,33,43,73,93
600,13,43,63
601,63,93
603,23
604,63,94
605,73
609,34
610,4,20,62
611,14
612,34,54
613,14,24,85
614,64,84,94
615,4
616,4,24,34,44,64
617,4,24,34,54,74,84
618,24,44,64
619,14,84
620,4,14,34,54,84
621,4,14,24,44,54,64,74,84
622,4,14,54,64,84
623,4,14,24,34,44,54,64,74,94
624,24,34,44,54,84,94
625,4,14,55,64,84
626,64
627,14
628,44
629,4,35,84
630,5,89
635,15,81
637,25,45,75
639,15
640,15,55
641,5,45,55,85,95
642,5,55,75
643,15,75,85
644,15,35,45,65,95
645,25,35,45,65,75,85
646,15,25,45,55,65,75,95
647,5,25,45,55,65
648,5,25,35,39,65,75,85,95
649,5,25,35,45
650,45
651,35,75
652,5,35
653,56
655,76
657,15
658,76
659,76
660,26
661,26,36,56
662,16,36
663,26
664,26,86
665,16,26,36,56,76
666,26,36,56,86
667,17,26,46
668,16,26,36,41,46,66,76,88
669,6,26,36,86
670,6,16,26,76,86
671,16,26,46,56,66,76,96
672,6,16,26,36,66,86,96
673,6,16,36,46,56,66,86
674,26,36,46,56,86,96
675,16,86
676,21,56,87
677,26
678,84
679,7
684,7,77
685,17,27
686,7,87
687,7
688,27,37,67,77
690,77,87,97
691,17
692,7,47
693,27,47,57
694,7,57,67,77,87
695,7,17,27,37,47,57,67,77,84
696,17,97
697,17,27,67,77,87,97
698,17,27,37
699,7,27,47,97
700,7,17,27,37,47,67,77,87,97
701,7,27,57,87
702,7,77
703,28
705,68
706,82
707,87
708,8,88
709,28
710,38,58
711,38,48,57
712,88
713,58,68,78
714,28,48,58,68
715,8,18,38,58,68,78
716,38,48,78
717,18,78,88
718,8,18,28,48,68
719,8,68,98
720,8,38,48,68,98
721,48,58,98
722,78,88
723,18,28,38,68,78,98
724,18,28,38,58,68,88,98
725,98
727,19
728,8,68
733,9,39
736,89
737,19,39
738,9,29
740,9,79,89
741,19,49,79
742,9,49,69,79,99
743,19,29,49
744,19,39,49,89
745,9,19,29,39,69,79
746,19,39,49,79
747,49,59,69
748,9,19,29,39,49,59,69,79,89,99
749,49,69,99
750,9,59,79,99
751,29,59
753,5,29
754,30
756,0,90
757,39,80
758,60,80,90
759,38
761,30
763,0,30,40,60,90
764,60
765,20,40,70
766,20,30,40
767,10,40,70
768,10,30,40,50,60
769,29,50
770,20,40,50,70
771,10,30,40,50,59,60
772,0,20,30,40,60,80
773,0,10,20,30,50,80,90
774,0,10,20,40,60,70,80,90
775,80
776,60,70
777,40
778,0,10,30
779,30
780,60
781,59
784,81
785,51,71
786,1,51,61
787,21
789,1,11,21,61,71,91
790,1,51,71
791,71
792,1,31,61,91
793,1,51,71,78,81
794,11,21,51,61,71
795,31,41,61,71,91
796,11,31,41,51,61,71,81
797,21,71,91
798,41,51,61,91
799,1,11,21,31,51,71,81
800,81,91
801,41,71,81
802,31
803,71
805,21
807,12
808,32
810,2,12,72
812,12,55,72
813,2
814,2,52,82,90
815,62
816,2,62,92
817,2,12,32,72,92
818,2,12,32,62
819,42,52
820,12,32,92
821,2,22,32,62,82
822,2,12,22,42,62,82,92
823,2,52,72,82,92
824,12,22,32,52,62,72,92
825,12,22,42
826,32
827,32
831,43,62
833,62
834,23,83
835,33
836,43
837,63
838,13,43
839,3,23,73
840,73
841,33
842,13,53,73,83
843,3,33,43,73,93
844,3,13,53,73,93
845,13,23,43,63,83
846,3,13,43,53,93
847,13,23,63,73
848,3,53,63,93
849,13,43,53,63,83,93
850,3,63,93
852,13,63
855,4,14
858,14
860,14
861,34
862,54
863,64
864,4,74
865,4,14,64,74
866,14,74
868,24,34,44,54,64,94
869,14,24,54,64,84
870,4,14,34,54
871,4,14,24,44,54
872,14,44,64,74,84
873,34,44,54,74
874,14,24,44,54,64,74
875,24,34,54,64,74,84
876,14,64
878,44,64
880,4,24
881,34
882,35,69
883,95
884,55,94,95
886,25
887,35
888,75,95
889,35,85
890,45
891,55,65
892,35,45,75,95
893,5,25,85,95
894,5,15,55,65,95
895,5,25,35,55,65,85,95
896,5,15,25,45,55,75,95
897,5,15,35,55,65,85
898,5,45,55,65,75,85,95
899,15,45,75,85
900,25,55,65,95
901,5,6,55,85
902,5
903,65,85,95
904,6,36,50
905,95
906,86
908,35
910,36
911,26
912,36,86
913,26,46
914,6,56,76
915,36,56,96
916,6,46,56
917,46,86
918,16,26,46,76,96
919,36,56,66,76
920,6,26,36,86
921,16,26,36,56,66,86
922,6,16,66,86
923,26,36,46,56,66,81,96
924,16,36,76,86,96
925,26,46,56
926,6,66,76,86
927,96
928,6
929,88
930,26,56,87
934,51,77
935,27
936,7
937,37
938,7,37,87
939,7,87
940,17,77
941,7,67,87,97
942,7,67,97
943,24,27,37,77,97
944,7,37,42,47,57,67
945,7,17,27,37,47,67
946,67,77,87
947,7,17,27,47,57,77,97
948,17,47,77,97
949,17,27,37,47,57,67,77,97
950,37,57,67,97
951,27
952,87
955,78,98
956,28,57
959,1
960,68
961,28,98
962,78,82
963,68,78,88
965,18,48,58,68
966,8,28,48,98
967,8,28,98
968,38,48,68,78
969,58,88,98
970,18,68,78,88,98
971,28,68,78,88
972,8,28,38,48,68,78,98
973,8,28,48,88,98
974,8,18,28,38,68
975,68,78
976,78,98
977,28,48,68,78,88,99
978,98
979,18,72
980,56
981,59
982,39
983,79,99
984,89
986,49
987,19,89,99
988,99
989,59,99
990,59,69,99
991,49,59
992,49,59
993,29,49,59,89
994,9,29,39,49,59,79,89
995,9,59,69,89,99
996,29,49,69,99
997,19,29,49,69
998,9,29,49,69,79,99
999,19,39,49,69,79,99
1000,39,59,69,89,99
1001,29,99
1002,35,89
1003,19,20,89
1005,80
1007,50,79
1008,79
1009,39,70,80
1010,10
1011,0,30
1012,10,20,60,70
1013,30,80,90
1014,50
1015,80
1016,50,60,70
1017,10,50,60
1018,40,70,80
1019,0,20,30,40,50,70,90
1020,10,30,50,60,70,90
1021,10,20,30,40,60,70,80,88
1022,0,10,20,40,60,70,80
1023,60,80,90
1024,0,30,50,60,70,80
1025,10,70
1026,0,50,60,80
1027,20
1028,60
1030,21
1031,30
1036,41,51,81
1037,71,81
1038,11
1039,91
1040,11,51,61
1041,11,31,51,96
1042,1,61,71
1043,0,31,71
1044,1,11,51,71,91
1045,1,11,21,31,41,61,71,91
1046,1,21,41,51,71
1047,21,61,81,91
1048,1,11,21,31,61,71,91
1049,1,11,21,31,41,61,91
1050,1,31,41,61
1051,11
1054,2,71,82
1055,50
1056,6,22
1059,42
1061,2,52
1062,32,42,72,82
1063,72
1064,2,12,32,62
1065,22,42,62
1066,12,32,42,52,62,72,91
1067,2,22,32,52,72,92
1068,2,32,52,82,92
1069,12,42,52,62,72
1070,2,12,32,42,52,82
1071,2,32,82,92
1072,22,42,52,82,87,92
1073,2,42,52,62,82,92
1074,2,22,32,52,82,92
1075,52,92
1076,62
1077,52,62
1081,73
1085,33,52
1086,73
1087,33,43,53,73
1088,23,43,73,83
1089,3,13
1090,3,8,13,40,53,63,93
1091,3,53,63,73,83
1092,53
1093,3,23,53
1094,23,33,63
1095,33,73,93
1096,3,13,23,43,63,83
1097,53,63,73
1098,3,33,63,73,83
1099,3,13,23,33,53,83
1100,23
1101,43,73,83
1102,33,73,93
1103,13,42
1104,93
1105,3
1106,44
1107,44,74
1108,54,94
1109,81
1111,4,14,33,74,82
1112,34,44,84
1113,4,54,64
1114,4,44,54,64,84
1115,4,64,83
1116,14,54
1117,4,14,24,34,74,84,94
1118,34,54,84
1119,4,34,54,94
1120,4,44,74
1121,34,54,74,84
1122,4,14,34,44,54,64,74,84
1123,47,94
1124,14,24,34,44,54,74,84,94
1125,44,64
1126,74
1130,11
1133,5,35,55,85
1135,5,15
1137,15,65
1138,45
1139,55,75
1140,15,65,95
1141,15,25,35,85,95
1142,15,55,65
1143,15,25,45,75,85,95
1144,5,25,65,85
1145,15,25,35,45
1146,15,45,65,75
1147,15,55,65,95
1148,25,35,55,75,85,95
1149,25,45,55,75,95
1150,5,35
1153,35,55
1157,6,66
1159,6
1161,66
1162,6
1163,6,16,26,56,76,96
1164,56,76
1165,36,76
1166,16,56,66
1167,26,46,56,76,86
1168,6,76,96
1169,26,36,46,66
1170,26,36,76,86
1171,6,26,36,66,76,96
1172,16,26,66,86,96
1173,26,36,46,56,66,76
1174,6,26,66,76,86
1175,16,46,96
1176,47
1177,56
1178,27
1182,17
1183,77
1184,47
1185,27
1186,67
1187,87
1188,67,97
1189,67
1190,7,17,27,67
1191,57,67,87
1192,17,27,37,67,97
1193,47,67,77,87,97
1194,7,47,57,67,87
1195,17,27,57,67,77,87
1196,7,17,67,77,97
1197,17,47
1198,7,17,57,77
1199,7,27,37,47,77,87,97
1200,17,57,77
1202,37
1204,22,37
1206,17
1207,37
1209,78,88,98
1210,28,68,98
1211,78
1212,18,78,88
1213,8,78
1214,68,78
1215,8,18,28,88,98
1216,38,58,78,88,98
1217,48,78
1218,18,38,78,98
1219,28,48,68,88,98
1220,8,28,31,38,49,58,88,98
1221,18,38,68,78,88
1222,8,28,38,58,78,88
1223,8,28,58,78,88,98
1224,18,28,43,48,68,78,88,98
1225,58
1226,18,38,48
1228,19,32,59,98
1231,18
1233,99
1235,59
1237,99
1238,89
1239,49,59,89
1240,59,69,89
1241,9,19,29,89
1242,49,59
1243,39,79,89
1244,59,79
1245,19,29,69,79,89
1246,19,29,39,79,89,99
1247,9,49,69,89
1248,9,29,39,69,79,89,99
1249,9,29,39,49,59,79,89,99
1251,39
1252,39
1254,39
1255,19
1257,10
1258,40
1259,70
1260,70
1261,10
1262,69
1263,50
1264,0,10
1265,10,40,60
1266,30,80
1267,0
1268,0,10,50,60,77
1269,10,50,70
1270,0,20,30,50,60,70,80
1271,10,40,50,70,80
1272,0,20,30,50,70,80,84
1273,0,10,20,30,50,70
1274,0,10,20,40,60,80
1275,0,16,30,50,70
1276,0,20,47
1277,10,20,50,60
1278,40
1283,21,51
1284,31
1286,81
1287,92
1289,61,66,91
1290,71,91
1291,1,21
1292,11
1293,11,21,31,51,61,91
1294,21,41,51,71
1295,11,21,31,61,71,91
1296,1,11,21,51
1297,1,11,25,31,41,51,61
1298,71,81,91
1299,1,11,21,51,81,91
1300,11,21,71,81
1301,1
1302,50,91
1303,61
1304,22,51,61
1305,1,81
1307,84
1309,82
1310,52
1311,72,82
1312,72,92
1313,2,22,52,61,92
1314,22,52
1315,42,62,72
1316,2,62,82
1317,22,42,52,62,72,82,98
1318,12,22,82
1319,12,22,42,82,92
1320,12,32,62,82,92
1321,22,42,72,92
1322,22,32,72
1323,2,22,32,82
1324,2,12,22,32,72
1325,2,32,42,52,62,72
1326,12,62,72
1327,32,42,52,62
1328,42
1329,12,82
1331,33
1332,41,53
1333,83
1334,23
1336,3,54
1337,83
1338,33,93
1339,13,63,73
1340,53
1341,43,53,63,83,93
1342,3,13,23,43,73
1343,33
1344,13
1345,3,33,43,63,71,73,83
1346,3,23,63,73,93
1347,33,43,53,73
1348,3,23,33,43,63,93
1349,12,13,33,43,53,62,63,73,83,93
1350,3,23,33,43,53,63,83,93
1351,23,43,73
1352,14,53,63
1353,93
1354,21
1355,13,43
1357,4,18,84
1358,84
1361,44
1362,64
1364,24
1365,4,58,78,84
1366,14,24,44,54,64,74
1367,4,14,34,54,74,84
1368,44,54,84
1369,4,8,14,34,64,74,84
1370,54,84,94
1371,24,34,64,84
1372,24,34,54,74,84,94
1373,34,54,64,94
1374,4,14,24,44,54,64,74,94
1375,14,34,44,54,64,74,84,94
1376,4,94
1377,24,44,54
1378,4,84
1379,4,84
1380,65
1381,94
1383,15,24
1387,35,85
1388,95
1389,65,75,94
1390,45,65,85,95
1391,25,45,55,65,75,85,95
1392,5,75
1393,45,55,65
1394,45,55,95
1395,5,15,25,55,65,75,95
1396,25,35,55,95
1397,15,35,65,75,95
1398,25,45,55,75,95
1399,5,35,45,55,75,95
1400,25,35,55,65,75,85,95
1401,5,15,16,25,35,45,55,85
1402,5,85
1403,15,55,65,75
1404,95
1406,56,86
1408,76,99
1410,36
1412,56
1413,46,56
1414,26
1415,16,76
1416,36,56,76
1417,56,66
1418,36,46,56,86
1419,16,46
1420,16,26,29,36,56,76,86
1421,36,46,56,66
1422,6,36,46,56,86,96
1423,6,16,26,46,56,66,86
1424,16,46,56,66,76,96
1425,16,26,36,46,56,86,96
1426,16,26,36,46,56,58,76
1427,6,46
1429,6,27,42
1433,97
1434,47
1435,87
1436,17
1437,34
1438,7,37,67,77,87
1439,17,67,77
1440,7,17,37
1441,57,77
1442,47,57,67
1443,17,27,47,67,77,87
1444,37,57,87
1445,7,67,87,97
1446,16,47,67,77,87
1447,7,17,27,57,60,67,97
1448,7,17,27,37,67,77
1449,7,17,37,57,67,77,89,97
1450,17,27,37,47,57,77,97
1451,7,37,47,57,87
1452,77
1453,37
1456,97
1458,19
1463,98
1464,68
1465,8,48,68,78
1466,8,28,48
1467,28,38,48,78,98
1468,18,58,78,88
1469,18,38,88
1470,8,18,28,38,58,78,88,98
1471,8,18,78,88
1472,38,58,68,88
1473,8,18,28,58,68,78,88
1474,18,28,68,78,88
1475,18,38,48,68,78,98
1476,28,48,78,88,98
1477,8,18,55
1478,58
1481,28,68
1482,38
1484,65
1485,39
1486,79,99
1487,19,29
1488,89
1489,29
1490,9,29,69,99
1491,9,29,89
1492,69
1493,49,89
1494,9,29,39,89,99
1495,29,49,59,79
1496,9,19,29,49,79,89
1497,9,19,29,39,59,69,79,99
1498,39,49,59,69,81
1499,9,19,29,39,89
1500,9,19,39,49,59,79,99
1501,9,49,79
1502,29,69,79
1503,9,19,49
1508,66,70
1510,28
1512,9,20,29,70
1514,30,40,80
1515,10,50,90
1516,20,30,90
1517,10,20,40,50,70,80
1518,10,30,50,60,70,80
1519,0,10,60,70
1520,10,20,70,80
1521,10,70,80,90
1522,10,30,40,90
1523,20,30,50,70,80,90
1524,10,30,50,70
1525,0,10,40,60,90
1526,10,40
1527,20,30
1531,41,81
1532,30,41
1533,91
1535,41
1537,91
1538,21,31
1539,1
1540,31,51
1541,91
1542,1,11
1543,21,61,71,81
1544,41,51,61
1545,11,21,71,81
1546,1,31,41,61,71,81
1547,1,31,41,61
1548,1,21,31,41,61,81,91
1549,1,11,21,31,61,71
1550,41
1551,31,91
1553,1,81,91
1554,31
1555,71
1556,32
1557,62
1558,42,52,72
1561,32,72
1562,12,31,52
1563,2,62,82
1564,42,52
1565,22,52,62
1566,32,42,92
1567,2,12,22,42,43,72
1568,2,12,62,92
1569,32,42,62,82,92
1570,2,32,42,51,52,72
1571,2,42,62,72,82,92
1572,2,42,52,82
1573,2,12,32,42,52,62,92
1574,2,42,52,62,72,82
1575,32,82
1577,2,32,42,72
1578,12
1579,73
1580,23,62
1581,33,72
1582,3
1584,40
1585,13
1586,3,33,43
1587,23
1588,33,43,63
1589,23,33,63,73
1590,3,23,41,53,83
1591,13,53,83,93
1592,3,63,83,93
1593,43,83,93
1594,3,13,53,93
1595,33,73,83
1596,13,83
1597,3,33,53,73,83,93
1598,1,23,33,43,53,63,73,83
1599,3,33,43,53,63,73,83,93
1600,33,53,83
1601,83
1602,3,33,63
1603,23
1605,33
1606,14,88
1607,44
1608,84
1609,24,84
1612,24,74,84
1613,74
1614,14,64
1615,4,24,74
1616,24,64
1617,4,24,34,94
1618,44,74,94
1619,14,24,34,54,64
1620,4,24,34,74,84,94
1621,4,34,54,64,94
1622,4,14,24,34,44,54,84
1623,4,14,24,44,54,64,74,84
1624,4,14,24,44,54,64,94
1625,4,14,84,94
1626,4,24,54,64,74,94
1627,74
1631,25
1632,5,35
1633,33,65,95
1635,5,15,75
1636,35,45
1637,15,55,85
1638,74
1639,45,75,85,95
1640,5,25,55,75
1641,35,45,65,80,85
1642,5,15,25,35,45
1643,5,15,45,55,75
1644,15,75
1645,5,15,35,85
1646,75,85,95
1647,5,15,25,45,55,65,95
1648,25,45,55,75
1649,15,25,35,45,55,65,95
1650,25,35,55,75
1651,15
1653,25,45
1654,6
1655,45
1656,7
1658,75,86
1660,16
1661,26,96
1663,6,16,46
1664,26,56,66,86
1665,16,56
1666,36,66,96
1667,6,16,46,56,76,86
1668,36,46,56,76,96
1670,36,46,56,76
1671,46,76
1672,16,36,76
1673,6,56,86
1674,6,46,66,76
1675,36,46
1676,6,18,96
1677,96
1678,57
1679,76
1681,27,64,74
1682,96
1684,7
1685,8,27,97
1686,37,57,77,87,97
1687,7,97
1688,27,67,87
1689,17,47,67,97
1690,87
1691,7,27,67,87
1692,17,27,37,57,67,77,97
1693,47
1694,7,37,57,67,87,97
1695,17,57,67,77
1696,27,57,77,97
1697,7,17,27,37,47,87,97
1698,37,67,77
1699,7,17,37,47,67,77,87
1700,17,37
1701,7,36,97
1702,17
1703,37,47
1705,58
1706,46,68
1708,8
1709,33,48,88
1711,98
1712,48,58
1713,48
1715,48,98
1716,8,48,58,78,94
1717,28,48,58,68,78
1718,8,28,48,78,98
1719,8,48,58,98
1720,0,28,78,88
1721,38,48,78,88
1722,8,18,58,78,88,98
1723,8,28,38,48,58,78,88,98
1724,8,18,38,48,58,78,88
1725,18,28,48,58,68
1726,28,48,68,78
1727,8,38
1730,23
1735,39
1736,79,89,99
1738,59,69
1739,9,29,49,59,89
1740,19,49,89
1741,9,59,79
1742,39,49,79,89
1743,3,29,49,59,79
1744,39,49,59,69,79
1745,29,39,79
1746,9,49,79
1747,9,19,29,69,99
1748,9,19,29,69,79,99
1749,9,59,69,99
1750,9,49,69,89
1752,49,79
1755,49
1757,99
1759,40,60,70
1760,10,60,69
1763,0,10,20,22
1764,0,10,20,40,80
1765,50,80
1766,30,60,80
1767,10,50,60
1768,0,50,60,80,90
1769,0,10,50,60,70,80
1770,0,20,30,50,80
1771,10,20,40,50,60,70,80,90
1772,0,10,30,60,70,80
1773,30,40,80,90
1774,0,17,20,30,50,90
1775,0,50,80
1776,40
1777,60
1778,1
1779,0
1783,11
1784,71
1785,1
1787,71,77,91
1788,61
1789,1,61
1790,21
1791,11,21,41,61,86
1792,11,41,81,91
1793,1,11,31,41,71
1794,11,21,61,71
1795,21,51,61
1796,1,41,61,70,91
1797,1,11,21,31,61,71,81,91
1798,1,11,21,41,51,71,81
1799,11,31,51,61
1800,1,21,91
1801,61
1802,11,31,71
1804,42
1806,62
1808,10,22
1810,2
1812,2,42,72
1813,42,62
1814,12,52,62,82
1815,12,22,72,92
1816,12,32,42,52,72,92
1817,72
1818,12,22,82
1819,2,12,58,72
1820,32,42,72
1821,12,32,42,52,72,82,92
1822,12,22,32,42,62
1823,22,32,42,52,62,82,92
1824,2,32,52,72,82
1825,12,22,62,72
1826,62
1827,12
1829,93
1830,13
1831,22,63,92
1833,23,73,93
1834,73
1835,83
1837,33,63
1838,23,53,93
1839,33
1841,43,54
1842,3,13,23,33,53,63,93
1843,3,63
1844,23,43,53,93
1845,13,23,53,93
1846,23,43,73,83
1847,3,33,63,93
1848,0,3,13,33,53,63,73,79,93
1849,13,23,33,43,53,73,93
1850,53,63,93
1852,53,73
1853,2
1855,64
1856,34,43,44
1857,54
1858,24
1860,54,94
1861,54
1862,4
1863,24,84
1864,4,34,44
1865,14,44
1866,14,54,84
1867,44,84,94
1868,54,74,84
1869,24,44,74
1870,14,23,24,34,74,84
