0.001,0
1.21,0
1.211,0,94
1.212,0
1.213,0
1.214,0
1.215,0,37
1.216,0
1.217,0,73
1.218,0
1.219,0
1.22,0,37,84
1.221,0,41,60
1.222,0,94
1.223,0
1.224,0
1.225,0,5
1.226,0,37,73
1.227,0,73
1.228,0,73
1.229,0
1.23,0,25
1.231,0,25
1.232,0,12
1.233,0,94
1.234,0,54
1.235,0,5,12,54
1.236,0,41
1.237,0
1.238,0,73
1.239,0,12,84
1.24,0
1.241,0
1.242,0
1.243,0
1.244,0,84
1.245,0
1.246,0,12,94
1.247,0
1.248,0,25
1.249,0
1.25,0
1.251,0
1.252,0,84,94
1.253,0,41,73,84
1.254,0
1.255,0,25
1.256,0
1.257,0,54
1.258,0,12,25,54
1.259,0,37,73
1.26,0
1.261,0
1.262,0
1.263,0,12,37
1.264,0,41,94
1.265,0,37,54,73
1.266,0,84
1.267,0,12,37
1.268,0
1.269,0,5
1.27,0,84
1.271,0,5,60,94
1.272,0
1.273,0,94
1.274,0
1.275,0,41
1.276,0,25,60,94
1.277,0
1.278,0,54
1.279,0,37,94
1.28,0
1.281,0,60,73
1.282,0,73
1.283,0
1.284,0,37
1.285,0,60,73
1.286,0
1.287,0
1.288,0,12
1.289,0
1.29,0
1.291,0,12,41
1.292,0,12,37
1.293,0
1.294,0,12
1.295,0,73
1.296,0
1.297,0,60
1.298,0,73
1.299,0,94
1.3,0,12,94
1.301,0,60
1.302,0,37
1.303,0
1.304,0
1.305,0,73
1.306,0,73
1.307,0,37
1.308,0,94
1.309,0,5
1.31,0,60
1.311,0
1.312,0
1.313,0
1.314,0,5
1.315,0
1.316,0
1.317,0
1.318,0
1.319,0
1.32,0,5
1.321,0,94
1.322,0,5
1.323,0,5
1.324,0,5
1.325,0,54,60,84
1.326,0,25,60,73
1.327,0,60,73
1.328,0,60
1.329,0,41,94
1.33,0
1.331,0
1.332,0,84
1.333,0
1.334,0,37,54,94
1.335,0,25
1.336,0,54
1.337,0,12,94
1.338,0
1.339,0
1.34,0,37
1.341,0
1.342,0,94
1.343,0
1.344,0,41,73,94
1.345,0,5
1.346,0,25
1.347,0,37,73
1.348,0
1.349,0,60,94
1.35,0,12
1.351,0,73
1.352,0,25,60
1.353,0,5,12
1.354,0,5,12,73
1.355,0,73
1.356,0,41,94
1.357,0,37,41
1.358,0,41,60
1.359,0
1.36,0,54,73
1.361,0,25
1.362,0,41
1.363,0
1.364,0
1.365,0
1.366,0
1.367,0,37
1.368,0,5
1.369,0,41,84
1.37,0,25,41
1.371,0,60
1.372,0,41
1.373,0,84
1.374,0,12
1.375,0
1.376,0,94
1.377,0,94
1.378,0,73
1.379,0,73
1.38,0
1.381,0,5,73
1.382,0,37
1.383,0,25,84
1.384,0
1.385,0,60
1.386,0,84
1.387,0,54,73
1.388,0,54
1.389,0,5,37
1.39,0,5,37
1.391,0
1.392,0
1.393,0,73
1.394,0
1.395,0,73
1.396,0,41,94
1.397,0
1.398,0,84
1.399,0,54
1.4,0,84
1.401,0
1.402,0
1.403,0
1.404,0
1.405,0,12,94
1.406,0,5,12
1.407,0,12,60,84
1.408,0
1.409,0
1.41,0,60,94
1.411,0,25,37,84
1.412,0
1.413,0,5,25,41
1.414,0
1.415,0,84
1.416,0,84
1.417,0,12,41
1.418,0
1.419,0,54
1.42,0,37
1.421,0
1.422,0
1.423,0,94
1.424,0,54
1.425,0
1.426,0,5
1.427,0
1.428,0,12,94
1.429,0,60
1.43,0
1.431,0,54
1.432,0,25
1.433,0
1.434,0,41
1.435,0,41,60
1.436,0,37,94
1.437,0,41
1.438,0,94
1.439,0,12,25
1.44,0
1.441,0,60
1.442,0,25
1.443,0,37
1.444,0,54,73
1.445,0,5,60,84
1.446,0
1.447,0,41
1.448,0,84
1.449,0,73
1.45,0,12,25,54,60,94
1.451,0,12,54
1.452,0,37
1.453,0,54
1.454,0,60
1.455,0,73
1.456,0
1.457,0,41
1.458,0,12
1.459,0
1.46,0,25,60,84
1.461,0,25,60
1.462,0
1.463,0
1.464,0,60,73
1.465,0
1.466,0,12
1.467,0,5,25,37
1.468,0
1.469,0,73
1.47,0,5,60
1.471,0
1.472,0,25
1.473,0,12
1.474,0,94
1.475,0,94
1.476,0,73,84
1.477,0,12,37
1.478,0
1.479,0,5,84
1.48,0
1.481,0,41
1.482,0,54
1.483,0
1.484,0
1.485,0
1.486,0,60
1.487,0
1.488,0
1.489,0,12,25
1.49,0,41
1.491,0
1.492,0,5,25,60
1.493,0,84,94
1.494,0,25,37
1.495,0,84,94
1.496,0
1.497,0,41,54,84
1.498,0
1.499,0
1.5,0
1.501,0
1.502,0
1.503,0
1.504,0
1.505,0
1.506,0
1.507,0
1.508,0
1.509,0
1.51,0
1.511,0
1.512,0
1.513,0
1.514,0
1.515,0
1.516,0
1.517,0
1.518,0
1.519,0
1.52,0
1.521,0
1.522,0
1.523,0
1.524,0
1.525,0
1.526,0
1.527,0
1.528,0
1.529,0
1.53,0,86
1.531,0,2
1.532,0,40,72
1.533,0
1.534,0
1.535,0,17,30,61
1.536,0
1.537,0
1.538,0,2,98
1.539,0
1.54,0,17
1.541,0,30
1.542,0,2,58,61,98
1.543,0,40
1.544,0,24
1.545,0
1.546,0,17,30,40,72
1.547,0,98
1.548,0,30,40,86
1.549,0,30,61
1.55,0
1.551,0
1.552,0,61
1.553,0
1.554,0,24
1.555,0
1.556,0,17,98
1.557,0,17
1.558,0,24,58
1.559,0,2
1.56,0,98
1.561,0,30
1.562,0,17,40
1.563,0,61
1.564,0,2,24
1.565,0,61,72
1.566,0
1.567,0
1.568,0,30,61
1.569,0,30
1.57,0,24,30,40
1.571,0
1.572,0
1.573,0,40
1.574,0,58
1.575,0
1.576,0,40
1.577,0,72,98
1.578,0,58
1.579,0
1.58,0
1.581,0
1.582,0
1.583,0,40
1.584,0
1.585,0,61
1.586,0,61
1.587,0
1.588,0
1.589,0,24,98
1.59,0,2
1.591,0,2,86
1.592,0,30
1.593,0
1.594,0
1.595,0,58,98
1.596,0,2,17
1.597,0
1.598,0,17
1.599,0
1.6,0,2,17
1.601,0,2,40
1.602,0
1.603,0
1.604,0,2,30,40,58
1.605,0
1.606,0,61
1.607,0,17
1.608,0,98
1.609,0,40
1.61,0,17
1.611,0
1.612,0
1.613,0,86
1.614,0,24
1.615,0,30,72
1.616,0
1.617,0,58
1.618,0,17,72
1.619,0
1.62,0
1.621,0,2,24
1.622,0,2
1.623,0,61
1.624,0,98
1.625,0,86
1.626,0
1.627,0
1.628,0,86
1.629,0
1.63,0,2
1.631,0,24,30
1.632,0,72
1.633,0
1.634,0
1.635,0,40
1.636,0,98
1.637,0
1.638,0,30
1.639,0
1.64,0
1.641,0,86
1.642,0,2,24,58,61
1.643,0,98
1.644,0,61
1.645,0,2
1.646,0
1.647,0,24
1.648,0,24,86
1.649,0,58,72
1.65,0
1.651,0
1.652,0,72
1.653,0
1.654,0,72
1.655,0,24,40,61
1.656,0
1.657,0
1.658,0,2,61
1.659,0,40
1.66,0,24
1.661,0,61
1.662,0,86
1.663,0,61
1.664,0
1.665,0,17
1.666,0
1.667,0,17,72,86
1.668,0
1.669,0,61
1.67,0
1.671,0,40
1.672,0,61
1.673,0
1.674,0
1.675,0,17,86
1.676,0,2
1.677,0,86
1.678,0,17
1.679,0,17,24,58,72,98
1.68,0,30,86
1.681,0,24,61
1.682,0
1.683,0
1.684,0,72
1.685,0,58,98
1.686,0
1.687,0
1.688,0,61
1.689,0,24
1.69,0
1.691,0,24,86
1.692,0,72
1.693,0,58,72,86
1.694,0
1.695,0
1.696,0,40
1.697,0
1.698,0,61
1.699,0,98
1.7,0,24
1.701,0,24
1.702,0,40,58,86,98
1.703,0,72
1.704,0
1.705,0
1.706,0,72
1.707,0,98
1.708,0,72
1.709,0,58
1.71,0,30,72,86
1.711,0
1.712,0
1.713,0,98
1.714,0,17
1.715,0,86,98
1.716,0,17,98
1.717,0,2,58
1.718,0,2
1.719,0
1.72,0,40,61,86
1.721,0
1.722,0,30
1.723,0,17
1.724,0
1.725,0,72
1.726,0,2,17,86
1.727,0
1.728,0,61,72,98
1.729,0
1.73,0
1.731,0,2
1.732,0,98
1.733,0
1.734,0,40,98
1.735,0,40
1.736,0,17
1.737,0,2,61
1.738,0,24
1.739,0
1.74,0,40,98
1.741,0
1.742,0
1.743,0,2,40
1.744,0
1.745,0
1.746,0
1.747,0,58
1.748,0,2,17,40
1.749,0,30
1.75,0,72
1.751,0,2,17,58,61
1.752,0,40
1.753,0,72
1.754,0,2
1.755,0,24
1.756,0,24
1.757,0,24
1.758,0,24
1.759,0,2,58
1.76,0,40,86
1.761,0,24,61
1.762,0,61
1.763,0
1.764,0
1.765,0
1.766,0,17,98
1.767,0,24,61
1.768,0,40
1.769,0,86
1.77,0,17,98
