1,0,20
2,0,18
3,0,54
4,0,80
5,0,98
6,0,9,33
7,0,54,98
8,0,70,98
9,0
10,0,80
11,0,33
12,0,18,70
13,0,98
14,0,18,54
15,0
16,0,9
17,0
18,0,20
19,0,9,41
20,0,41
21,0
22,0
23,0,54,80
24,0
25,0,9
26,0,41
27,0,20
28,0
29,0
30,0,9,18,98
31,0,54
32,0
33,0
34,0,33,54
35,0,66
36,0,66,80,98
37,0,9,98
38,0,41
39,0
40,0,9,33
41,0
42,0,20
43,0
44,0
45,0,9,20,54,70
46,0,9,33
47,0
48,0,33
49,0,9,18
50,0
51,0,20
52,0,80
53,0,33
54,0,98
55,0,66,98
56,0
57,0,80
58,0
59,0
60,0,20,41,54
61,0,9
62,0,18,80
63,0,41,98
64,0
65,0,66
66,0,33
67,0
68,0,9
69,0,66,98
70,0,70
71,0,66,70
72,0,70
73,0,41,98
74,0,20
75,0,66
76,0,20,41,70
77,0,54
78,0,33
79,0,41
80,0,18,66
81,0,33
82,0,41
83,0
84,0,80
85,0
86,0
87,0
88,0,9,54
89,0,9,54
90,0,18,41,54
91,0
92,0
93,0,41,66
94,0,18
95,0,9
96,0
97,0
98,0
99,0,80
100,0
101,0
102,0,9,41,66
103,0
104,0,41
105,0,9,41
106,0,66
107,0
108,0,20
109,0,20
110,0,20,70
111,0
112,0,18
113,0,70
114,0
115,0,66,70
116,0
117,0,70
118,0,41
119,0,18
120,0,70
121,0,33,41,54
122,0
123,0,66,98
124,0,54
125,0,18,20
126,0
127,0,41,54,70
128,0
129,0
130,0,80
131,0
132,0,18
133,0,70
134,0
135,0
136,0,18,54,98
137,0,98
138,0
139,0,98
140,0,20,80
141,0
142,0
143,0,54
144,0
145,0,18,41
146,0,80
147,0,20
148,0,9,33,54,70
149,0,33
150,0,66,80
151,0
152,0,70
153,0
154,0
155,0,70
156,0
157,0,18,33,66
158,0
159,0
160,0
161,0
162,0,41
163,0,41,70
164,0,18,98
165,0,70
166,0
167,0,20
168,0,66
169,0,20,98
170,0
171,0,54
172,0,33
173,0
174,0,20,54
175,0
176,0,9,33
177,0,20,54
178,0,41
179,0,18,70
180,0,9,41
181,0,18
182,0,33
183,0
184,0,18,41
185,0
186,0
187,0
188,0
189,0,98
190,0,33,80
191,0,66
192,0
193,0,33,41
194,0
195,0,18,20,70
196,0,33
197,0
198,0
199,0,98
200,0,18,33
201,0,18,41
202,0,9
203,0,54
204,0,54
205,0,9,18,33,70
206,0,9,98
207,0
208,0
209,0
210,0,18
211,0
212,0,33,66
213,0,33,80
214,0
215,0,18
216,0,66,70,98
217,0,80
218,0,41,66
219,0,80
220,0,9
221,0
222,0,33
223,0,18,70
224,0,70,80
225,0,20,41
226,0
227,0
228,0
229,0,20,80
230,0,70
231,0,41,66,98
232,0,66,80
233,0,66
234,0,18
235,0,33,54
236,0,80
237,0
238,0
239,0
240,0,70,98
241,0
242,0
243,0,41
244,0,18,20
245,0,70,98
246,0,9
247,0,41,54
248,0,20,80
249,0,54
250,0
251,0
252,0,33
253,0,9
254,0,9,20
255,0
256,0,66
257,0
258,0
259,0,66
260,0
261,0
262,0
263,0,20
264,0,70
265,0
266,0
267,0,33,70
268,0,98
269,0,70
270,0,20,33
271,0,98
272,0,70,98
273,0
274,0
275,0
276,0,98
277,0
278,0
279,0,20,54,70,80
280,0,66
281,0,70,80
282,0,41,98
283,0
284,0,70
285,0
286,0
287,0,41,70
288,0
289,0,20,66
290,0
291,0,33,54
292,0,9,66
293,0
294,0,9,20,80
295,0
296,0,20
297,0,33,80
298,0,54
299,0,41
300,0,20
301,0
302,0,20
303,0
304,0,33,66
305,0
306,0,80
307,0,54
308,0
309,0,20,54
310,0
311,0
312,0,41
313,0,66
314,0,9,33,54,70
315,0
316,0,70
317,0
318,0,18,70
319,0
320,0
321,0,20,66
322,0
323,0,54,66
324,0
325,0,70
326,0
327,0,20
328,0,20,66
329,0
330,0
331,0,20
332,0
333,0,70
334,0
335,0,18
336,0
337,0
338,0,18,41,80
339,0,80
340,0,20,98
341,0
342,0,20,98
343,0,18,80
344,0
345,0
346,0,70
347,0,70
348,0,66,98
