10,10,0.001,100
1,93
2,90
3,18
10,39
12,74
13,20,62
15,54
18,9
19,39,43
20,74
22,54
23,14
25,43
27,84
28,84
29,14
30,14
31,9
32,62
35,90
36,20
38,62,74
40,9
41,14
42,43,84
45,84
48,39
49,14,74
51,62
54,43,74
55,20,39,90
57,54
58,20
59,39,54,84
60,74
63,54
64,62
66,20
67,54,90
68,9
70,22
73,62
75,14
77,74
78,62,90
79,20
81,39
82,84
83,62
85,9,62
87,90
91,20,90
92,9,20,43,54,84,90
94,84
95,39
97,9,43
99,84
103,20,62
104,39,62
108,54
109,20,90
110,84
112,9,62
115,20,90
116,39
117,9
119,9,20,84
120,14,90
121,39
122,62
123,20,43
124,9,43,62
125,43
126,14
128,14
129,43
130,9
131,9
132,74
134,9,20,62
136,9,14
139,9
141,62
142,43,90
143,90
145,14
146,74
147,54
150,9,39,90
154,90
155,54
157,90
158,9
159,9,20,54,90
160,20,43
161,84
164,39
168,20,39,74
170,20,84
171,74
176,39
177,14
179,54,90
181,39
182,54
183,9
184,54
186,90
187,14
188,54,62,90
189,14
190,43,54
191,20,90
194,39
195,39,49
197,20
198,54
199,54
200,74
205,43,62
206,14,62
208,9,62
213,74,84
215,9,14,74
216,39,84
217,84
218,14,90
220,43
221,74,84
222,43,62,74
224,39
225,20
226,84
227,20,39,62,74,90
228,74
229,54
231,14,84
232,39,62
233,54
234,20
235,20,54,74
236,54,84
237,14
238,14,20,54
239,9,90
240,74
241,54
242,20
243,90
246,20,43
247,74
250,74
252,14
254,39
255,43
257,62,90
258,9
260,74
263,62,74,84
264,39
265,20,74,84
266,54,74
269,43
270,39,84
271,14
273,39
275,20,84
276,14,39,74
277,90
281,20
282,39
283,9,62
286,39
287,43
288,9,54,90
289,20,84
290,74
291,54
292,54,74
293,43,90
295,14,54,74
296,39
297,20
298,62
299,39,62,90
300,20
302,9,74
303,54
306,14
308,54
310,20
311,62
312,90
313,54
315,43,84,90
317,9,54
318,14,20,62
319,9
320,9
321,9
322,9,39,90
323,14,20,62
324,20
326,9,43
329,74
331,9,14
334,14
337,14,90
338,20,74
339,43
341,74,84
343,14
344,14,39,54
345,90
346,39
347,39
348,74,84
349,9,39,54
351,54,62
352,90
353,20
354,74
356,20
358,90
359,90
364,20,74,84
365,9,14
366,14,39,90
367,14,62
368,14
369,20,62
370,74
371,54,74,84
372,54
373,84
375,43
377,90
378,54
379,39,90
383,9
384,43,84
387,84
389,14,74
390,20,90
392,39
393,84
394,54,62
395,14
399,90
400,54,62
401,39,84
402,20
403,39
404,14,20
405,14
406,54,62
409,20
410,54
411,84
413,62,84
414,43
415,9,74
416,84,90
419,39,54
420,14,62
421,9
422,14,20
423,9
424,9,84
425,90
426,84
429,74
430,43
433,9,20,54,62
434,43
435,39
436,54
437,43
438,54
439,9,84
440,43,90
441,84
442,9
443,14
444,43,74
446,39
448,74
450,9,74
451,14
452,54,90
454,39
455,74
456,14,84
457,84
458,20
459,9
460,62
461,9,62
462,14,20
463,39,43,74
465,84
466,54,90
468,54
469,54,90
470,14
472,54
473,39,74,84
475,84
476,39
477,20
478,62
479,20,39,62,84
480,9
481,39
484,14,20
486,14
487,39,84,90
489,84
491,90
494,39
497,43,54,90
499,84,90
500,14
503,14
505,90
507,54
508,54
509,14
511,90
515,43,90
516,43
519,67
521,14
522,43
524,14,26
526,82,90
527,38,67
528,43,54
530,54,82
533,90
534,38
535,54
537,54
538,82
542,43
544,38
545,14
548,6,67
550,67
551,82,90
552,54
553,67
554,14,38
556,6,38
557,76
558,90
559,26,38,76
560,90
561,67,82
562,54
563,54,90
564,6,38
567,54
568,38
570,16
571,14,76
573,82
574,76
575,14,54
577,43,54
580,26,76
581,67
582,26
584,43,82
586,38
590,82
591,14,38,43
592,26
593,6,54,67,76
594,14,67,76
595,82
596,43,67
598,90
601,67
602,90
603,6,43
604,82
605,6,26,76
606,38
607,6,82
608,54
609,26,43,67
611,54
612,38,67
614,26
616,54
617,6
618,54
620,82
621,76
622,54
624,26
625,82
626,67
627,6,67
629,14,26
630,14
631,90
632,43
633,90
634,26
635,26,82,90
637,43
639,26
641,43
642,90
645,90
646,14
648,76
649,90
651,43
652,26
654,14
658,38
659,54,90
660,6,14
663,14,76
664,76
665,38,43
668,26
669,90
670,6,38
671,54
674,26,43
676,76
678,6,90
680,67,90
683,76
684,43
685,82,90
687,76
688,67
691,67
692,38,54
693,26,43
694,38
695,38
696,67
697,14,67
698,38
699,43,54
703,82
704,38
706,26
707,54
708,43
709,38
710,38,76,82
711,6,26,54
713,6,26,38
714,26,38,90
719,76
720,76
721,14,38
722,67,82
723,67
724,38
725,14,54,82
726,38
727,67
728,14,90
729,43
731,43
733,67
737,54
738,26,76,82
741,6,14,38
743,82
744,38,82
745,26
746,67
747,6
748,67
749,14
750,26
751,67,90
752,82
754,14,67
755,26,54
756,14
758,38,43
760,6,14,67,82,90
762,76
764,82
765,67
767,38,82
771,6
773,6,54
774,38,54,76
775,38,54,67
777,6
783,14
785,38,54
786,6
787,6,26,43
789,38,82
790,76
791,26
792,6
793,82
794,14,67
795,6,43
796,90
798,38,67
800,82
802,90
804,43,82
806,43,90
807,90
808,38
809,6
811,43,67
814,76
815,90
816,67,90
817,6,26,43,54,76
819,43,67
820,90
823,26
824,82
825,82
826,67
827,26
828,67
829,82
832,76
834,26,76
835,14,43,54
837,90
839,67
843,67
845,82,90
847,43,76
849,14,38,43,90
850,26
852,6,26,38
854,6,67
855,6,14
858,38
859,82
861,54
866,26
867,6
868,76
869,90
870,82
871,6
873,54,67
874,38,90
876,43
877,14
878,38,54,82
880,67
881,76
882,54
883,38,54
885,38,54
886,6
887,43,67
888,54
889,43,76,90
890,43,54,82
891,6
892,6,26,43,67
895,38,90
897,43
898,6,26
899,67
900,26
902,43
903,54,90
905,38,54,90
906,14
907,76
908,43
909,43
910,26,82
912,54
915,38,67,82,90
918,90
921,82
922,67
923,6
924,54
925,14
926,6,54,67
927,90
928,67
929,14
930,79
933,67
934,43,67
935,82
936,14,54
937,6,38
938,43,90
941,43
942,24,43
943,76
944,6
945,76
946,6,14
947,67,76
948,76,82
949,82,90
950,90
951,67
952,67,82
953,6
955,54
957,6,76
958,14
959,90
960,26,54
962,43
963,38
964,38,54
965,54,90
966,82,90
967,43
971,90
974,43
975,67
976,6
978,54
980,54
982,76
983,43,67
984,14
988,43
989,67
990,67,76
991,90
992,43,90
993,43,76
994,26
995,6
996,6,90
998,26
999,14,90
1000,43
1001,82
1016,23,57
1018,2
1019,2,81
1020,69
1026,40,74
1027,12,99
1028,99
1036,40
1037,81
1038,69
1043,99
1048,34
1049,40,68
1050,2,12
1052,2
1053,40,57
1055,23,76
1056,81
1059,57
1064,23,81
1065,12,69
1067,34,69
1068,12
1069,74,81
1070,23
1072,23
1073,81
1076,40,81
1080,12
1081,23
1082,12,74
1083,69
1084,2,57
1085,34
1086,2
1088,2
1089,74
1090,34
1091,12
1092,99
1095,12,40
1097,74,81,99
1099,2,69
1100,34,40
1102,34,74,81
1103,23,40
1105,57
1108,34
1110,57,81
1111,69
1112,23,34
1113,34,99
1115,34
1116,23,40
1117,34
1119,2,34,81
1120,2
1124,23,40,74
1125,2,34
1126,34
1127,40
1130,2,57
1131,81
1132,12
1133,2,34
1134,23,69,74
1135,34
1136,23
1137,69,81
1138,12,23,84,99
1139,2
1140,23,40
1141,23,34
1142,12,69,74
1144,2,99
1149,34,57
1150,34
1151,2,57
1152,57
1154,12,81
1155,12,74
1156,34,81
1157,57,74
1158,23,34,40,81
1159,12
1161,12
1162,34
1163,12,23
1165,81
1166,69
1167,23,40,57
1168,74
1169,2,12
1172,74
1173,81
1174,12,34
1175,99
1176,69
1177,2
1178,34
1179,23
1180,2,12
1181,12
1182,34
1183,40
1184,40,57,99
1185,69
1187,57
1190,12,40
1191,57
1192,57
1193,34
1194,2,81
1195,74
1197,57
1198,23,34
1199,57
1200,12
1201,74,99
1203,2,99
1204,2
1206,12,99
1209,2,69,99
1211,2,12,81
1212,40
1213,34
1214,23,81
1215,23
1217,34,69
1219,2
1220,34
1222,12
1223,2,81
1224,34
1225,2,40
1226,57
1227,74
1228,34
1229,23,40,57
1233,40,69
1234,57,74
1235,12
1236,2,74
1237,40
1239,12
1242,12
1243,23
1244,23,40
1246,74
1247,57
1248,2,40
1249,23
1250,99
1251,99
1253,57
1254,23
1255,2,12,34
1256,57
1257,34,69
1259,40
1260,69
1261,81
1263,34
1266,99
1267,40
1268,2,99
1269,34
1271,34
1272,2,69
1274,99
1275,26
1276,99
1278,23
1279,69
1280,74
1281,23
1287,34
1288,69
1289,69
1291,40,69
1293,23,57,81
1294,12
1297,2,12,69
1301,34
1302,81
1303,12,23,40
1304,12,69,74
1305,12
1312,12
1313,2,81
1314,69
1315,40,74,99
1316,40,69,81
1319,12,74
1320,57
1321,12,40,69
1322,74
1323,23,34,57
1329,2,23
1331,2
1332,12
1333,69
1334,74,81
1336,2,74
1339,99
1343,12
1344,12
1345,40
1346,34,57
1347,99
1348,74,81
1350,74
1352,12
1353,57,69
1354,2
1355,2,12,74
1357,2,40,57
1359,23,74
1361,74
1363,23,69,99
1364,57,74
1366,12
1367,81
1368,12
1370,23
1371,69,99
1374,40,69
1376,12
1377,34
1379,2,12,34
1380,40
1381,23,69
1382,57,74
1384,69,81
1385,40
1387,23
1389,99
1390,99
1391,34,40,74,99
1393,12,23,69
1394,34,74
1398,74
1401,99
1404,2,40,57
1405,23
1406,2
1407,34,74
1408,12,23,69
1410,23,57
1412,34
1413,69
1417,2,74
1418,12
1420,99
1422,34,74,81
1424,69
1425,2
1426,69,74
1428,2
1430,2,69,81
1432,81
1434,74
1435,82
1436,12
1438,23,69
1439,81
1441,12
1442,2,69
1443,23,34
1444,23,81,99
1445,2,34
1447,23,81
1448,74
1449,69
1450,12
1451,40
1454,74
1455,23,57
1457,57
1459,34,99
1461,23,34,99
1463,40
1464,9
1465,12,69,81
1466,69
1467,12
1470,2,23,81
1471,23,81
1473,23
1475,57,69
1477,81
1478,40,57,69,99
1482,2
1484,99
1485,57
1487,74
1489,23
1490,2,99
1491,81
1492,34,81
1493,2,74
1495,74
1497,34,57
1499,34
1500,12
1510,45
1514,66
1516,32
1518,45
1521,4,16
1522,93
1523,93
1525,50
1526,4
1530,45
1531,50
1533,16
1534,16
1537,21
1538,79
1539,4,21
1541,21
1542,50
1543,93
1544,45
1545,4,16,93
1546,93
1548,66
1549,45
1551,21
1555,50
1558,32
1559,50
1560,32,86
1562,50
1563,16
1564,16
1571,45
1573,45
1574,32
1577,4,16,32
1579,32
1580,50
1581,21
1582,16
1583,21
1584,16
1585,93
1586,66
1590,45
1592,4,32
1595,16,32,45,93
1596,4,16
1598,86
1599,32,45
1600,21
1602,21
1603,16,21,86
1606,66
1607,45,50
1611,16
1613,79
1615,4,93
1616,32
1618,32
1619,21,32
1620,16
1621,93
1622,93
1623,32,66
1624,66
1625,32,50
1627,45,86
1629,21
1631,21,50
1632,32
1633,45,66
1636,66,79,93
1640,66
1641,50
1643,45
1644,79
1646,79
1648,45
1649,66
1651,32,50
1652,66
1654,21
1655,45
1656,66,86
1657,32,45
1658,66
1659,21
1661,4
1662,66
1663,66
1664,32
1665,93
1666,66
1667,45,86
1668,45,66
1669,16
1670,50
1673,21
1674,50
1676,79
1678,4
1679,45
1681,4,86
1682,4
1683,4
1684,50
1685,86
1686,21,45
1687,50
1689,16,45
1691,50
1692,45
1693,21,79
1694,4
1697,93
1698,50
1699,50
1700,93
1702,50,79
1704,50
1705,4,86
1706,93
1708,50,79
1709,21
1711,4
1712,32,45
1713,4,32,66
1715,45
1717,21
1720,66
1722,86
1723,50
1724,86
1726,4
1727,50,66
1728,4
1729,66,93
1731,4
1732,79
1733,16
1734,21
1736,45
1737,45,66
1740,86
1741,4,45
1742,50,66
1744,86
1749,79
1750,21,86
1752,79
1753,32,86
1754,66
1755,79
1756,50
1757,16
1758,16
1760,21
1762,4,66,86
1764,16
1765,4,50
1766,45,93
1767,50
1768,19
1771,32,79,86
1774,21,50
1775,50
1777,32
1778,21
1779,21
1780,16
1782,50
1784,45
1785,45
1786,86,93
1787,4,86
1789,86
1793,32
1794,45,93
1795,32
1797,21,86
1798,79
1799,66
1802,66
1803,16,66
1804,50
1805,50
1808,45,79
1809,50
1810,16,86
1814,86
1815,32
1817,86
1818,4,93
1819,16
1821,50
1824,66,86
1825,48
1826,50
1827,21,32
1828,21,50
1829,16,50
1830,93
1831,45
1833,4,79
1835,45
1836,21,86
1838,4,50
1842,86
1846,4,21
1847,16
1848,45,93
1850,50
1851,93
1852,45
1854,45
1855,4,50,86
1856,16
1857,50
1858,16,66
1862,79
1863,79,93
1866,4
1867,66
1868,16,93
1871,45,93
1874,16
1875,79
1876,79
1877,16,21,45
1879,21
1880,45
1881,16,86
1882,4,66
1883,66
1884,32,66
1885,50,66
1886,86
1888,32,34
1891,86
1892,4,32
1893,16
1895,16
1896,21
1898,45,50,93
1900,4
1902,66
1904,86
1905,50
1906,21
1907,32
1908,86
1910,93
1913,79
1914,66,86
1915,50
1919,50,79
1920,86
1923,79
1924,4,45
1925,79
1926,21
1927,4,21,93
1929,21,45
1930,4,21,79
1931,4,21,79
1934,45
1936,45
1937,16
1938,45
1939,16,50,66,79
1941,21,45,50,79,86
1942,50,86
1943,4
1948,86
1950,4,16
1951,86
1952,16,50
1953,4,32
1954,66
1955,32
1959,4,50
1961,16,21
1963,32
1965,93
1966,86
1968,21,32
1969,45
1971,50
1973,21
1976,16,50
1977,66,93
1978,21
1979,79
1983,16
1984,4,50
1985,4
1986,79
1987,86
1988,4,63,66
1990,4
1991,50
1992,66
1993,86
1996,50
1998,79,93
1999,32
2000,32,79
2002,21
2004,86
2005,86
2009,50
2010,15,74
2011,50
2014,45
2016,45
2019,86
2020,45,94
2022,74
2023,7,38
2026,45,67
2029,86
2030,74,94
2032,94
2034,7,45
2035,45
2037,86
2039,15,26,38
2040,7
2041,15
2042,38,67
2044,74
2047,15
2049,86
2051,7,26,67,74
2052,38,41,45
2053,94
2054,15,67
2056,67
2057,74
2058,74,86
2059,74
2060,38
2061,38,67
2062,15
2063,7,74
2064,67
2065,15,26
2069,26,38
2071,94
2072,45,67
2074,45
2075,45
2076,94
2077,26,38
2078,7,45,86
2081,26
2082,50
2084,38,50,74
2085,26
2086,74,94
2088,67
2089,15
2090,50
2091,15,74,94
2092,7
2095,26
2097,45
2098,45,94
2101,15,26,86
2102,86
2103,26,74
2107,7
2110,45,86
2111,26,38,45,67,86
2112,38,74,86
2113,15,26
2114,67
2115,45,50,74
2117,26
2118,26
2120,74
2121,26
2124,15,50
2125,7,26,67
2127,67,94
2130,7
2132,86
2133,94
2135,67,86
2136,7
2137,86
2138,15,26,67
2139,7,45
2141,7
2143,50
2144,67
2146,26,50
2147,15,86
2149,38,50
2150,15,74,94
2151,15
2153,15,38,67,94
2155,15
2156,50
2158,94
2159,7,67
2160,15
2162,38,86
2164,7,26
2165,67
2166,45,67
2167,50
2170,26
2173,86,94
2177,67
2178,38
2179,26,86
2181,15,38,50,86
2182,7,38
2183,50
2184,50
2185,86
2186,86
2188,50,67
2189,94
2191,7
2193,15,45
2194,86
2196,74
2198,7
2199,26,86
2202,15,67
2203,74,96
2204,50
2205,15
2206,50,67,86,94
2211,38,67
2212,86,94
2213,74
2214,86
2215,67,94
2216,38
2217,26,38
2218,67,94
2220,67,86
2222,7,38,94
2223,38
2224,26,86,94
2228,7,86
2231,15
2233,38
2235,7
2236,7,86
2238,74
2240,45
2241,67,94
2242,50
2243,7
2245,26,41,45
2247,38
2248,67
2250,94
2252,94
2253,45,67
2255,94
2257,94
2258,74
2259,45
2261,45
2262,15
2263,15,74
2264,26
2265,7,45,74
2266,38
2268,50
2271,7,38
2272,26,86
2274,38,67,86
2278,38
2279,50,74
2281,74
2284,45,50
2286,67
2287,74
2288,94
2289,15,74
2291,74
2292,86
2293,50
2295,45
2297,26,67
2298,50
2300,45,74
2303,26,38,45,50
2304,50,74
2305,45
2306,74
2307,86
2309,7,94
2310,74
2312,7
2314,94
2319,94
2320,50,67
2321,86
2322,67
2323,50,67,86,94
2325,45
2326,7
2327,7
2328,7
2330,94
2331,86
2332,67
2333,74
2335,7,86
2338,26,45
2339,15
2341,26
2345,24,94
2347,86
2349,74
2350,7,15,26,94
2351,7,15,86
2352,67
2353,86
2354,38
2355,26,67
2356,50
2357,15,38
2358,50,94
2361,38
2364,7,86
2367,38,94
2370,74
2371,50
2373,38,50
2376,45,74
2379,74,86
2380,50
2381,7,38,45,74
2384,7,67
2388,74,94
2389,26
2390,26,94
2391,7,67
2393,7,45
2395,38
2396,15
2397,67
2399,45,86
2400,7,74
2401,45
2402,7,45
2403,67,86
2405,67,94
2406,7,26,38
2407,15,26,50
2408,94
2409,15,50
2410,38
2411,67
2412,50
2414,86
2416,67
2417,15,67,74,86
2418,86
2419,38,94
2420,45
2422,26
2423,45,67,94
2424,94
2427,74
2428,7
2429,7
2430,38
2431,94
2432,7
2433,15
2434,7,74
2435,38
2437,94
2438,45
2439,26
2440,45
2441,74
2442,74,86
2444,94
2445,38,45,94
2446,15,67
2448,15,38,86
2449,74
2451,7
2452,67
2454,94
2456,7
2457,7
2458,38
2459,74
2460,45
2461,86
2462,94
2463,86
2464,15,26,45
2465,67
2466,50
2467,38
2468,86
2469,38
2470,15
2471,7,38
2473,38,50
2474,45,50
2478,67,94
2479,86
2480,50,86
2481,26
2482,67
2486,86
2487,7,15,50,94
2489,7
2491,74
2492,94
2493,26
2495,7,26
2496,45,67,86
2498,94
2499,26
2500,74
2501,94
2502,74
2508,26
2510,26
2511,26
2514,26,40,66,91
2520,26
2522,39,40,91
2526,66,73,91
2528,12,26
2529,66
2535,73
2536,26
2539,12,57
2540,26
2541,66
2542,57,73
2543,66,82
2546,12,26
2547,40
2549,26,66
2551,12
2552,57
2553,82
2554,91
2555,39
2557,12
2558,26
2560,82,91
2561,73
2562,12
2563,82
2567,57,73
2568,40
2569,26
2570,6,73
2571,40,73
2572,26
2573,12,82
2574,6
2575,40,57
2576,6,91
2577,57,91
2578,21,57,91
2579,73,82
2581,6
2582,57,73
2585,73
2587,39,91
2588,57,66,73
2590,26,57
2591,82
2592,66,73
2593,39
2596,40
2597,39
