1,0
571,0,21,55
572,0,9
573,0,21
574,0,21
575,0,45,60,99
576,0,45,99
577,0,21,86
578,0,14,21,36
579,0
580,0,60
581,0
582,0,45
583,0,86
584,0,55,86,99
585,0,45
586,0
587,0,9,73
588,0,9
589,0,9
590,0,14,60,86
591,0,36
592,0
593,0,14
594,0
595,0
596,0,9,45,55
597,0,45
598,0,86
599,0,36,60,73
600,0
601,0,9
602,0
603,0
604,0
605,0
606,0
607,0,21,73
608,0,9,14,55
609,0,14
610,0
611,0
612,0,45
613,0
614,0,21
615,0,55,99
616,0
617,0,86
618,0,55
619,0,45
620,0,99
621,0,14
622,0
623,0,9
624,0,73
625,0
626,0,21
627,0
628,0,45
629,0,45,73
630,0,9,21,45
631,0,99
632,0
633,0
634,0,21
635,0
636,0,60
637,0,21,60
638,0,55
639,0
640,0
641,0,36
642,0,9,73
643,0,45,99
644,0,55
645,0
646,0,36,60
647,0,21,55
648,0,14,45
649,0
650,0,36
651,0
652,0,45,55
653,0,21
654,0,73
655,0,45
656,0,99
657,0,14,45
658,0
659,0,86
660,0,36
661,0
662,0,21,73
663,0,14
664,0
665,0,45,73
666,0
667,0,55,99
668,0,21,45,55,73
669,0,73
670,0,55
671,0,14,60,73
672,0,14,45
673,0,14
674,0,60
675,0,60,99
676,0
677,0
678,0,73
679,0,45,86
680,0
681,0,55
682,0,60,73
683,0
684,0,55
685,0,36,60
686,0,45
687,0,60
688,0
689,0
690,0
691,0,73
692,0,36
693,0,14
694,0,55,73,99
695,0,45,99
696,0,14
697,0
698,0,45,60
699,0,73
700,0,86
701,0,99
702,0,9,21
703,0
704,0,36
705,0,45
706,0,36,60
707,0
708,0,21,55,86
709,0,14,45,60
710,0,86
711,0
712,0,14,55
713,0,14
714,0,14
715,0,21,45
716,0
717,0,73
718,0,99
719,0,21
720,0,36,45
721,0,86
722,0,9,55
723,0
724,0
725,0,45
726,0,9,99
727,0,14
728,0,21
729,0
730,0
731,0
732,0,9,45,55,86
733,0,14,99
734,0,45
735,0,14
736,0
737,0,36,73,99
738,0,60
739,0
740,0
741,0,21,73
742,0,60,99
743,0,14
744,0,21
745,0
746,0
747,0,99
748,0,14,36
749,0,99
750,0,14
751,0,14,55,60
752,0,60
753,0
754,0,21
755,0
756,0
757,0,36
758,0,14,45
759,0,60
760,0,9,45
761,0,45,99
762,0,36
763,0
764,0
765,0,9,45,73
766,0
767,0
768,0,36
769,0,14,21,55
770,0,73,86
771,0,14
772,0,73
773,0,9
774,0,86
775,0,45
776,0
777,0
778,0,55
779,0,86
780,0,36,86
781,0,45,99
782,0
783,0,14
784,0,60
785,0
786,0,9,99
787,0,73
788,0,36,86
789,0,73
790,0
791,0
792,0
793,0,21,55,60
794,0
795,0,14,99
796,0
797,0
798,0,55
799,0
800,0
801,0
802,0,9
803,0,9
804,0
805,0,9,21,45
806,0,99
807,0,86
808,0,36,60
809,0,45,55
810,0,21
811,0,55
812,0
813,0,9
814,0
815,0
816,0,14
817,0,86
818,0
819,0,73
820,0
821,0
822,0
823,0
824,0,9,21
825,0,55
826,0
827,0,86
828,0,9,60,73
829,0
830,0,60,86,99
831,0,86
832,0,21
833,0,99
834,0
835,0
836,0,99
837,0,9
838,0,21
839,0,86
840,0,99
841,0
842,0,99
843,0
844,0,14
845,0
846,0,21
847,0,45
848,0,73,99
849,0
850,0,73,99
851,0,21,36,60,99
852,0
853,0
854,0,99
855,0,86
856,0
857,0,99
858,0,9,14
859,0,21
860,0,36
861,0,55,73
862,0,86
863,0
864,0,55
865,0,36,86,99
866,0
867,0
868,0
869,0
870,0,45
871,0,21,73,99
872,0
873,0
874,0,45
875,0
876,0,9,99
877,0,73,86
878,0,36,86
879,0,14
880,0,55,60,99
881,0
882,0,36
883,0,36,73
884,0
885,0,73
886,0,9
887,0
888,0,73
889,0
890,0
891,0
892,0,36,86
893,0,55
894,0,36
895,0
896,0,45
897,0,73
898,0,9,73
899,0,99
900,0
901,0,9,36,45,73
902,0,36
903,0,86
904,0
905,0,21,60,73
906,0,55,73
907,0
908,0,99
909,0
910,0,21
911,0,9,36,99
912,0
913,0
914,0,45
915,0,45,60
916,0,55,99
917,0,55,99
918,0,73
919,0
920,0
921,0
922,0,55
923,0
924,0
925,0,99
926,0,45
927,0,60
928,0,14,36,45
929,0,73
930,0
931,0,55,73
932,0
933,0,73
934,0
935,0
936,0
937,0,45,99
938,0
939,0
940,0
941,0
942,0,9
943,0,73
944,0,21,60,86
945,0
946,0
947,0,14,55
948,0
949,0,60
950,0,21
951,0,55
952,0
953,0
954,0
955,0,60
956,0
957,0
958,0,9,36
959,0,14
960,0
961,0,86
962,0,36
963,0
964,0,14,36,73
965,0,55,86
966,0
967,0,60
968,0,9
969,0,14
970,0,14,60
971,0,60
972,0,9,86,99
973,0
974,0,21,55,60,99
975,0
976,0,60
977,0,60
978,0,36,45
979,0,86
980,0,45
981,0,45
982,0,14,21
983,0
984,0
985,0
986,0,36,60
987,0
988,0
989,0
990,0,21
991,0,36
992,0
993,0,45
994,0,36
995,0,73
996,0,45,60,73
997,0,60
998,0,9
999,0,14
1000,0
1001,0,60
1002,0
1003,0
1004,0,73
1005,0
1006,0,73
1007,0,73
1008,0
1009,0
1010,0
1011,0
1012,0,73
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0,60
1019,0
1020,0
1021,0,12
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0,37
1029,0
1030,0
1031,0
1032,0,54,60
1033,0
1034,0,25,54
1035,0,54
1036,0,73,84
1037,0
1038,0,41
1039,0,25
1040,0,5
1041,0,25
1042,0,25,37,41
1043,0,73
1044,0,5,94
1045,0
1046,0,41,60
1047,0,41,54
1048,0
1049,0
1050,0
1051,0,94
1052,0
1053,0
1054,0
1055,0,84
1056,0
1057,0,5
1058,0,12,37
1059,0,54
1060,0,94
1061,0,37
1062,0,94
1063,0,5
1064,0,25
1065,0
1066,0
1067,0,37
1068,0
1069,0,5,60
1070,0,54,73
1071,0,25
1072,0
1073,0
1074,0
1075,0
1076,0
1077,0,41
1078,0,5,37,84
1079,0,12
1080,0,41
1081,0,54
1082,0,5,41
1083,0
1084,0
1085,0,5
1086,0,54
1087,0,94
1088,0
1089,0,5,54
1090,0,12,37,73
1091,0
1092,0,12
1093,0,37,84
1094,0
1095,0,12,37,41,94
1096,0,37
1097,0,84
1098,0,25,41,54,84
1099,0,12
1100,0
1101,0,12,37,41
1102,0
1103,0,73
1104,0,25,60
1105,0,94
1106,0
1107,0,37,41
1108,0,54
1109,0,25,94
1110,0
1111,0,60
1112,0
1113,0,41,60,94
1114,0
1115,0,60,73
1116,0,41
1117,0,25,60
1118,0,5,54,73
1119,0,5,25
1120,0
1121,0,73
1122,0
1123,0
1124,0,84
1125,0,94
1126,0
1127,0,84
1128,0,25
1129,0
1130,0,41
1131,0,60
1132,0
1133,0
1134,0
1135,0,84
1136,0,94
1137,0,12,60
1138,0
1139,0,25
1140,0
1141,0,12
1142,0,94
1143,0,12
1144,0,12
1145,0,54
1146,0,37
1147,0,84
1148,0,60,94
1149,0,60
1150,0,12
1151,0,12
1152,0
1153,0,94
1154,0,84
1155,0,73
1156,0,37,84
1157,0,5,37
1158,0,25
1159,0,37
1160,0,73
1161,0,94
1162,0
1163,0
1164,0,94
1165,0,25
1166,0,84
1167,0
1168,0,37,73
1169,0,25,60,73
1170,0
1171,0,84
1172,0,84
1173,0,5,60
1174,0,25,37,60
1175,0,25
1176,0
1177,0,37
1178,0,37,94
1179,0
1180,0,5,12,54,73
1181,0,37,54
1182,0
1183,0,73
1184,0,54
1185,0,12,94
1186,0
1187,0,94
1188,0,94
1189,0,25
1190,0,60
1191,0,73
1192,0,84
1193,0
1194,0,54
1195,0
1196,0,54
1197,0,41,54
1198,0,12,25,54,94
1199,0,84
1200,0
1201,0,84
1202,0,60,84
1203,0,73,84
1204,0
1205,0
1206,0,12,54
1207,0,60
1208,0
1209,0,25
1210,0
1211,0,84
1212,0,12
1213,0,5,60,94
1214,0
1215,0
1216,0,84,94
1217,0
1218,0
1219,0
1220,0,12,37
1221,0,54,60
1222,0,37,54
1223,0
1224,0
1225,0
1226,0,25,84
1227,0
1228,0
1229,0,5,37,41
1230,0,41
1231,0
1232,0,37
1233,0
1234,0
1235,0
1236,0,84
1237,0
1238,0,5,94
1239,0,37,84
1240,0,84
1241,0
1242,0
1243,0
1244,0,25
1245,0,12
1246,0,12
1247,0
1248,0,41
1249,0,41,94
1250,0,41,54
1251,0
1252,0,60
1253,0,5,12
1254,0,41,54
1255,0,5
1256,0,84
1257,0,41,94
1258,0,73
1259,0
1260,0
1261,0,25,84,94
1262,0,84
1263,0
1264,0,94
1265,0
1266,0
1267,0
1268,0,12,84
1269,0,5,37
1270,0,54,60
1271,0
1272,0,84
1273,0
1274,0
1275,0
1276,0,41
1277,0,25,54
1278,0,84
1279,0
1280,0
1281,0,41,84
1282,0
1283,0,25,41
1284,0,54
1285,0
1286,0,94
1287,0,5
1288,0,41
1289,0,37
1290,0,94
1291,0,60
1292,0,94
1293,0,41
1294,0,25,54
1295,0,84
1296,0
1297,0,41,60
1298,0,12,37
1299,0
1300,0,12,60
1301,0,84
1302,0,94
1303,0,73
1304,0,25,41
1305,0,37,94
1306,0,60
1307,0,37
1308,0,5
1309,0,73
1310,0,54,84
1311,0
1312,0,37
1313,0
1314,0
1315,0,25
1316,0,37
1317,0,94
1318,0,25,84
1319,0,60,73
1320,0
1321,0,73
1322,0
1323,0
1324,0
1325,0,25,54,60
1326,0,25,41
1327,0,73
1328,0
1329,0,25,94
1330,0,60,94
1331,0
1332,0,12
1333,0
1334,0,37
1335,0,5,94
1336,0,60,84,94
1337,0
1338,0
1339,0,73
1340,0,12
1341,0,25,84
1342,0,84
1343,0
1344,0,41,73
1345,0,37
1346,0,60
1347,0,54,94
1348,0,60
1349,0,25,84
1350,0,41
1351,0,37
1352,0
1353,0
1354,0,41,54
1355,0
1356,0,73
1357,0,73
1358,0,73,84
1359,0
1360,0,54
1361,0,25
1362,0,37
1363,0,37
1364,0,94
1365,0,60
1366,0,73,94
1367,0,41,94
1368,0,5,12
1369,0,12,41
1370,0
1371,0,5
1372,0,37
1373,0,60
1374,0
1375,0
1376,0,41,54
1377,0
1378,0,41
1379,0,41
1380,0
1381,0,5,37
1382,0,5,12
1383,0
1384,0,54
1385,0,5
1386,0,73
1387,0
1388,0
1389,0
1390,0,5
1391,0,25
1392,0
1393,0,5
1394,0
1395,0,37
1396,0,84
1397,0,60
1398,0
1399,0
1400,0,12,41
1401,0,5,41,73
1402,0,25
1403,0,73
1404,0,54
1405,0,12,25,60
1406,0,54
1407,0,25,84
1408,0
1409,0,25
1410,0
1411,0,41,94
1412,0,5
1413,0,94
1414,0,12,73
1415,0,37,84
1416,0,84
1417,0,73
1418,0,12
1419,0,5
1420,0,84
1421,0,25,73
1422,0,94
1423,0,25
1424,0,94
1425,0,41
1426,0,41
1427,0,41
1428,0
1429,0
1430,0
1431,0
1432,0,12
1433,0,37
1434,0
1435,0,12,41
1436,0
1437,0
1438,0,84
1439,0,84
1440,0,41
1441,0,12,94
1442,0,12,73
1443,0
1444,0
1445,0,37
1446,0,41
1447,0,84
1448,0,60
1449,0,73
1450,0,37
1451,0
1452,0
1453,0,73
1454,0,41
1455,0,12
1456,0,41,84
1457,0
1458,0
1459,0,5,12
1460,0,94
1461,0
1462,0
1463,0,12
1464,0,41,60,94
1465,0,5,12
1466,0
1467,0
1468,0
1469,0,60
1470,0
1471,0,84
1472,0,54
1473,0,54,60,73
1474,0,37
1475,0,37
1476,0
1477,0,84
1478,0,37,60,73
1479,0
1480,0,60
1481,0
1482,0
1483,0
1484,0,41
1485,0,60
1486,0
1487,0,37
1488,0
1489,0,37,60,94
1490,0,37
1491,0,60
1492,0,5
1493,0,41
1494,0
1495,0
1496,0,60
1497,0,60
1498,0,73
1499,0,37,60
1500,0
1501,0
1502,0
1503,0
1504,0
1505,0
1506,0
1507,0
1508,0
1509,0
1510,0
1511,0
1512,0
1513,0
1514,0
1515,0
1516,0
1517,0
1518,0
1519,0
1520,0
1521,0
1522,0
1523,0
1524,0
1525,0,40
1526,0,72
1527,0
1528,0,30,61,86
1529,0,17
1530,0,2
1531,0,24
1532,0
1533,0,17
1534,0,72
1535,0,86
1536,0,98
1537,0
1538,0,61
1539,0,17,61
1540,0
1541,0,17,30,40
1542,0
1543,0
1544,0,30,72,86
1545,0,86
1546,0
1547,0
1548,0,24
1549,0,17,30,61
1550,0,40,58
1551,0,17,98
1552,0,30
1553,0
1554,0
1555,0,2,17,58
1556,0,30
1557,0,30
1558,0,86
1559,0
1560,0,72,98
1561,0
1562,0,40,61
1563,0
1564,0
1565,0
1566,0,2,24,98
1567,0,30
1568,0
1569,0,72
1570,0,24
1571,0
1572,0
1573,0
1574,0,17
1575,0
1576,0,40
1577,0
1578,0,24,58
1579,0,72
1580,0
1581,0
1582,0
1583,0,24
1584,0
1585,0
1586,0
1587,0
1588,0,30
1589,0
1590,0
1591,0
1592,0,30,58
1593,0,86
1594,0,17,61
1595,0
1596,0
1597,0,24,72
1598,0
1599,0,40,86
1600,0
1601,0
1602,0,86
1603,0,17
1604,0,30
1605,0,2,17,24,58
1606,0,61
1607,0,40
1608,0,2,17
1609,0,2,58
1610,0,17,61,72,86
1611,0
1612,0
1613,0,40
1614,0,40
1615,0,24
1616,0,30
1617,0,61
1618,0
1619,0,58
1620,0,86
1621,0,58
1622,0
1623,0
1624,0,2
1625,0
1626,0
1627,0
1628,0,30
1629,0
1630,0
1631,0
1632,0
1633,0
1634,0,86,98
1635,0
1636,0
1637,0,98
1638,0,40,98
1639,0,61
1640,0,86
1641,0,17,61,98
1642,0,30,86
1643,0,2
1644,0,24,58
1645,0,61
1646,0,2
1647,0,61,86
1648,0,17
1649,0,2,40,72
1650,0
1651,0,61
1652,0,40,98
1653,0
1654,0
1655,0,17
1656,0,24,86
1657,0,98
1658,0
1659,0,61
1660,0,58
1661,0,2
1662,0,98
1663,0,2,72
1664,0,17,40,98
1665,0,24,30
1666,0,30,58,61
1667,0
1668,0,98
1669,0,24,58,98
1670,0,17,58
1671,0,2,72,98
1672,0,40
1673,0,24,40,61,72
1674,0
1675,0,98
1676,0,17
1677,0,30,61
1678,0
1679,0,24,30
1680,0,40
1681,0,17,72
1682,0,17
1683,0
1684,0,2
1685,0,24
1686,0,40
1687,0
1688,0
1689,0,30
1690,0,30
1691,0
1692,0,24,30
1693,0
1694,0
1695,0,98
1696,0,98
1697,0
1698,0,17,61,98
1699,0,58,86
1700,0,2
1701,0,61
1702,0
1703,0
1704,0,86
1705,0,30
1706,0
1707,0,40
1708,0
1709,0,17
1710,0
1711,0,61
1712,0,24
1713,0
1714,0,86
1715,0
1716,0
1717,0,58
1718,0,58
1719,0
1720,0,86
1721,0
1722,0,17
1723,0,98
1724,0
1725,0,2,17,30
1726,0
1727,0
1728,0,98
1729,0
1730,0,24
1731,0,2,98
1732,0,30,86
1733,0,2,17
1734,0,30,40
1735,0
1736,0,17,98
1737,0,17
1738,0,58
1739,0,24
1740,0
1741,0,61
1742,0,30,72
1743,0
1744,0
1745,0,98
1746,0,40,61,72
1747,0,72,98
1748,0,40
1749,0,2
1750,0
1751,0,17,24
1752,0,24,40,86
1753,0
1754,0
1755,0,30,61
1756,0,40
1757,0
1758,0,98
1759,0,58,61
1760,0
1761,0
1762,0
1763,0
1764,0,58
1765,0,58
1766,0,86
1767,0,24,61,72
1768,0,30
1769,0,86,98
1770,0,24,86
1771,0,61
1772,0,2,17,86
1773,0,98
1774,0
1775,0
1776,0
1777,0
1778,0,40,86
1779,0,2
1780,0,98
1781,0,2
1782,0,61
1783,0,24
1784,0
1785,0,2
1786,0,2,61,86
1787,0,40,72
1788,0,98
1789,0
1790,0,24
1791,0,40
1792,0,86
1793,0,98
1794,0
1795,0,30,58
1796,0,40
1797,0,58
1798,0,86
1799,0,30,98
1800,0,58
1801,0
1802,0,40
1803,0,72
1804,0,61
1805,0,98
1806,0
1807,0
1808,0,17
1809,0
1810,0,24,30
1811,0,72
1812,0,24
1813,0
1814,0,40
1815,0,58
1816,0,17
1817,0,24,58,72
1818,0,2
1819,0,86
1820,0,17
1821,0,40
1822,0,86
1823,0,2,40,61
1824,0,40,98
1825,0
1826,0,98
1827,0,72
1828,0,98
1829,0,2,17
1830,0
1831,0
1832,0
1833,0,2
1834,0
1835,0
1836,0
1837,0,17,24
1838,0
1839,0,30
1840,0,2,61
1841,0,86
1842,0
1843,0,17,98
1844,0,30
1845,0,17
1846,0,24,86
1847,0
1848,0,40
1849,0,61
1850,0
1851,0,24,40
1852,0,30
1853,0,24
1854,0
1855,0,40
1856,0,2
1857,0,17,61
1858,0,17
1859,0,61
1860,0
1861,0,72
1862,0,72,86,98
1863,0,72
1864,0
1865,0,17,58
1866,0,72
1867,0,17,30,58
1868,0,2
1869,0
1870,0
1871,0
1872,0,61
1873,0
1874,0,2
1875,0,86
1876,0,58
1877,0
1878,0,40
1879,0,58
1880,0
1881,0,61
1882,0
1883,0,98
1884,0,30,72,86,98
1885,0,17
1886,0,30
1887,0,30,98
1888,0,86
1889,0
1890,0,98
1891,0
1892,0,58
1893,0,58,98
1894,0,30,98
1895,0,72,98
1896,0,72,98
1897,0,58
1898,0,17
1899,0,61
1900,0,58
1901,0,61
1902,0
1903,0
1904,0,58,72,98
1905,0
1906,0
1907,0,98
1908,0,17
1909,0,86
1910,0,72
1911,0,2
1912,0,17
1913,0,2
1914,0
1915,0,40,58,98
1916,0
1917,0,30
1918,0
1919,0,72
1920,0,30
1921,0,17
1922,0,17,24
1923,0
1924,0,61
1925,0
1926,0,17
1927,0,72
1928,0
1929,0
1930,0,17,24,40
1931,0
1932,0,61,98
1933,0,61,86
1934,0
1935,0,2
1936,0,2
1937,0,72,86
1938,0
1939,0,58
1940,0,30
1941,0,24
1942,0,30,61
1943,0,17,98
1944,0,24,58,72
1945,0,24
1946,0,86
1947,0
1948,0,58
1949,0
1950,0
1951,0
1952,0,61
1953,0,2,40,86
1954,0
1955,0,24,40,72
1956,0,58
1957,0
1958,0,24,40
1959,0,24,40,72
1960,0,2,61
1961,0
1962,0,17,98
1963,0,58
1964,0,30,40,86
1965,0,17,86
1966,0,86
1967,0
1968,0,98
1969,0,86
1970,0,2,17
1971,0,40
1972,0
1973,0
1974,0
1975,0,40
1976,0,17
1977,0
1978,0,2,17,40,98
1979,0
1980,0
1981,0
1982,0
1983,0
1984,0,24
1985,0,72
1986,0,98
1987,0
1988,0
1989,0
1990,0
1991,0,58,86,98
1992,0,17
1993,0,30
1994,0
1995,0,17
1996,0,17
1997,0
1998,0,40
1999,0,58,72
2000,0
2001,0
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0,1
2023,0
2024,0,80
2025,0,93
2026,0
2027,0,57
2028,0,26
2029,0
2030,0
2031,0
2032,0,15,78
2033,0,78,80
2034,0,68,78
2035,0,15
2036,0
2037,0
2038,0,49
2039,0,78
2040,0
2041,0,1,15,49,57
2042,0,93
2043,0
2044,0,78
2045,0,15
2046,0
2047,0
2048,0
2049,0,49,78
2050,0
2051,0,32,78
2052,0
2053,0,68
2054,0
2055,0
2056,0
2057,0,1
2058,0
2059,0,49,68
2060,0,15
2061,0,68,78,93
2062,0,32,68,78
2063,0,68,93
2064,0,15,78
2065,0
2066,0
2067,0,78
2068,0,80
2069,0
2070,0
2071,0,57
2072,0,49
2073,0,15,49
2074,0,57
2075,0,78
2076,0,26,49,57,93
2077,0,26
2078,0,15,32,49
2079,0
2080,0,1,32
2081,0
2082,0,26,57
2083,0
2084,0,80
2085,0,26,57
2086,0,15,49
2087,0,80
2088,0
2089,0,49,57,68
2090,0
2091,0
2092,0,49
2093,0
2094,0
2095,0,1,26,57
2096,0,15
2097,0
2098,0,15,26
2099,0,49,80
2100,0,26
2101,0,1,68
2102,0
2103,0
2104,0
2105,0,15,78
2106,0,1,32,93
2107,0,15,26,78
2108,0,32
2109,0,68
2110,0,15
2111,0,78
2112,0,15,93
2113,0
2114,0,1,32
2115,0,78
2116,0,15
2117,0,26
2118,0,57
2119,0,15
2120,0
2121,0,57
2122,0,78
2123,0,1,57
2124,0,15
2125,0,26,32
2126,0,1,57
2127,0
2128,0,26
2129,0,49,68
2130,0,80
2131,0
2132,0,68
2133,0
2134,0
2135,0,1,80,93
2136,0
2137,0,49,93
2138,0,15
2139,0,93
2140,0,57
2141,0,1
2142,0,80
2143,0,1,57
2144,0,1,32,93
2145,0,1
2146,0,32,57
2147,0
2148,0,1,68
2149,0,1,68,78,93
2150,0
2151,0,32,68
2152,0,93
2153,0
2154,0,1,26
2155,0,1,57
2156,0,26,57
2157,0,32,49
2158,0
2159,0,78
2160,0,68
2161,0,15,68
2162,0,32,57,80
2163,0,1,26
2164,0
2165,0,78
2166,0,32,78
2167,0,57,80
2168,0,93
2169,0
2170,0,26,80
2171,0,15
2172,0,32,93
2173,0,1,57
2174,0,1,15,93
2175,0,1,68
2176,0,15,80
2177,0,49
