1,45
3,74
4,90
6,90
12,50
15,60
16,50
18,10,30
21,60,70
22,80,90
24,0,40,80
25,30,40
42,11
43,11,21
47,1
48,61
69,62
71,62
73,12,32
75,2
79,2
80,52
86,13
92,65
97,73
98,43,93
101,3,53,63
105,83
111,64
117,14
121,24,94
122,4
123,94
124,24,34
130,55
144,45
145,35
146,85
147,15
149,45,85,95
162,39
163,16
167,66
172,16
173,66
183,87
184,67
191,7,27
195,37
196,27,67
198,67
200,77
201,7
206,87
221,68
225,48,58
234,89
238,99
245,29
260,39
268,60
269,99
270,30
275,20,40,50,70
278,30
282,36
289,31
295,11,31
299,81,86
301,41
314,62
320,72
322,12
325,52,62
326,62
340,83
349,63,73
350,63
365,64
369,14
371,54
373,24,64
388,55
389,5
392,45
396,75
398,65
399,65
400,15,35
401,85
411,36
414,6
417,26
418,36
419,36,56
424,46
427,16,26
434,7,36
441,57
442,67
443,87
444,87
447,17
451,37
470,68
472,8,58
473,18
475,58
477,28
495,49
497,49
501,19
507,90
508,90
511,20
513,16
514,40
515,58
516,70,80
522,40
523,10
528,80
529,40
546,81
548,31,41
549,11
550,57,81
551,81
560,82
563,92
564,12
566,82
568,82
570,22,82
571,2
575,12
587,13
591,43
595,13,93
597,13
599,33,93
600,23
603,53
614,94
618,64
620,24
623,44
624,84
637,35
643,85
644,95
646,15
648,55
658,6
665,16
666,16
667,98
671,36,66
674,26,46
681,57
685,47
686,87,97
697,17,27
698,97
699,7
702,7,27
715,48
718,68
721,98
723,48
724,18
744,39,69
746,69
747,49,99
748,69
749,79
750,39
752,19
761,70
767,50,60,90
769,30,90
781,40
782,1
787,51
788,41
791,71
793,31,81
794,31
796,1
799,41
821,52
822,92
823,82
824,72
845,63
846,13,43
850,13
857,54
862,86
867,94
868,44
872,24
874,4
875,34
893,5
899,35
900,15
901,5
909,16
914,36
915,36
918,56,86
922,76,96
923,96
936,67
938,97
939,37
943,57
946,47
948,27
949,17
952,67
973,33
989,89
993,29,69,89
994,19
995,39
997,29
999,49
1001,79
1017,70,80
1042,1
1043,21
1046,11
1049,91
1051,51
1063,82
1067,2
1068,22
1071,72
1093,43,73
1098,73,93
1099,83
1116,4
1120,74
1123,54
1124,24,84
1136,5
1137,35
1148,55
1165,86
1166,36
1168,16
1172,76
1173,16
1174,76
1190,7,67
1195,47
1202,97
1212,38
1214,48
1218,58,78
1219,98
1222,88
1223,88
1225,18
1231,29
1237,38
1239,9
1241,69
1242,49
1244,9,19
1249,59
1251,39
1265,0
1268,20
1269,70
1274,80
1275,50
1289,1
1291,71
1293,91
1296,91
1297,1
1298,21
1299,61
1300,48,91
1303,71
1313,82
1316,62
1317,62
1319,82
1321,82
1325,42
1337,73
1344,53
1346,83
1347,3,23
1349,13
1350,13,33
1352,63
1365,74
1371,44
1372,84
1390,5,75
1396,75
1397,5,45
1398,85
1399,65,95
1401,25,65
1405,96
1407,9
1410,36
1412,66
1414,6
1415,96
1417,66
1418,66
1423,66
1424,96
1439,87
1446,77
1447,37,77
1448,97
1449,87
1450,87,97
1462,68
1463,28,68
1464,8
1465,88
1469,28
1471,28
1472,8
1474,98
1476,68
1479,88
1485,14,39
1491,39
1492,9
1493,59
1497,49
1499,49
1501,59,89
1506,60
1513,50
1514,90
1524,0,50
1525,0
1547,1
1549,41
1550,81
1551,91
1554,91
1563,52
1566,92
1570,12
1571,42
1593,33,83
1595,47
1598,73,83
1610,84
1614,44
1616,64
1619,4
1634,35
1639,15
1642,25
1645,15
1647,95
1648,95
1649,45,85
1664,16
1667,16
1670,56
1671,16,96
1672,36
1674,96
1679,27
1684,37
1686,27
1687,57
1691,97
1692,7,87
1693,37
1698,7,80
1699,57,77
1715,18
1722,18
1735,49
1744,9,49,99
1749,49
1750,19
1751,29
1757,70
1761,90
1762,60
1767,0,40
1769,80
1770,20
1772,30
1791,71
1795,71
1798,31,81
1811,52
1812,92
1815,42
1819,2
1825,72
1835,93
1840,93
1841,70
1843,13
1844,53
1845,3
1848,73
1856,19
1862,14
1864,24
1868,44,94
1869,64
1879,50
1884,41
1885,65
1889,85
1891,25
1895,25,85,95
1897,5
1898,55
1901,55
1906,56
1914,56
1916,76
1918,16,76
1924,56,66
1933,77,87
1936,57
1938,7,87
1940,87
1941,17
1946,97
1959,88
1968,48
1969,58
1973,8,88
1974,18,28
1975,18,78
1976,78
1986,19
1987,19
1989,29
1991,99
1993,79
1994,29,39
1999,79
2000,89
2016,50
2018,0
2020,0
2021,50
2023,40,70
2024,60
2026,10
2032,99
2036,71
2045,31
2047,21,51
2050,61
2066,22
2067,82
2068,2,42
2071,92
2073,92
2075,82
2076,12
2091,63
2094,53
2095,83
2096,83
2097,13,93
2098,3
2099,73
2100,83
2103,43
2112,94
2116,14
2119,4
2122,14,24,64,84
2124,54
2148,25
2174,26
2184,27
2186,87
2194,87
2195,17,20,67
2203,37
2219,38
2220,8,18
2221,48,98
2223,58
2225,58
2228,58
2238,29
2241,69
2243,89
2247,39,79,99
2248,39
2249,19,39
2250,59
2253,69,78
2260,40
2264,60
2267,60
2269,80
2270,50
2272,50,80
2287,61
2288,11
2298,71
2304,42
2319,62
2329,53
2331,53
2337,12
2343,23,53
2348,53
2366,4,24
2370,14
2373,84
2375,64
2387,55
2396,75
2397,25
2398,85
2407,36
2423,76
2425,6
2426,76
2436,27
2443,87
2444,27
2448,57
2449,7
2450,37
2460,68
2469,28
2471,18,88
2473,18
2474,88
2484,39
2491,69
2492,19
2493,9
2497,69
